native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:1901657,glycosyl compound metabolic process,3.5238265604059382e-06,83,15,5,21031,0.3333333333333333,0.060240963855421686,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
KEGG:01100,Metabolic pathways,3.94835315971652e-06,1537,12,11,8484,0.9166666666666666,0.0071567989590110605,"['BLVRB', 'AKR1B10', 'MGST1', 'AKR1C2', 'GPX2', 'AKR1C1', 'AKR1C3', 'AKR1B1', 'TXNDC12', 'GSTO1', 'HMOX1']",1
GO:0034308,primary alcohol metabolic process,1.218754758016103e-05,106,15,5,21031,0.3333333333333333,0.04716981132075472,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0033559,unsaturated fatty acid metabolic process,1.538284655890966e-05,111,15,5,21031,0.3333333333333333,0.04504504504504504,"['EPHX1', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0008207,C21-steroid hormone metabolic process,1.74137145200086e-05,38,15,4,21031,0.26666666666666666,0.10526315789473684,"['AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0006690,icosanoid metabolic process,2.2792219534001134e-05,120,15,5,21031,0.3333333333333333,0.041666666666666664,"['EPHX1', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0006693,prostaglandin metabolic process,4.571150293655611e-05,48,15,4,21031,0.26666666666666666,0.08333333333333333,"['AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
KEGG:00480,Glutathione metabolism,4.766522832016559e-05,56,12,4,8484,0.3333333333333333,0.07142857142857142,"['MGST1', 'GPX2', 'TXNDC12', 'GSTO1']",1
GO:0006692,prostanoid metabolic process,4.975389613968253e-05,49,15,4,21031,0.26666666666666666,0.08163265306122448,"['AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
KEGG:05204,Chemical carcinogenesis - DNA adducts,9.864449321382192e-05,67,12,4,8484,0.3333333333333333,0.05970149253731343,"['EPHX1', 'MGST1', 'AKR1C2', 'GSTO1']",1
KEGG:00980,Metabolism of xenobiotics by cytochrome P450,0.00014729935128340188,74,12,4,8484,0.3333333333333333,0.05405405405405406,"['EPHX1', 'MGST1', 'AKR1C1', 'GSTO1']",1
GO:0042448,progesterone metabolic process,0.00028343448441216305,17,15,3,21031,0.2,0.17647058823529413,"['AKR1C2', 'AKR1C1', 'AKR1C3']",1
KEGG:00790,Folate biosynthesis,0.0003650056385816315,27,12,3,8484,0.25,0.1111111111111111,"['AKR1B10', 'AKR1C3', 'AKR1B1']",1
GO:0001523,retinoid metabolic process,0.0004254138415203169,83,15,4,21031,0.26666666666666666,0.04819277108433735,"['AKR1B10', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0042180,cellular ketone metabolic process,0.0005042318744179897,223,15,5,21031,0.3333333333333333,0.02242152466367713,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0016101,diterpenoid metabolic process,0.0005387079282704738,88,15,4,21031,0.26666666666666666,0.045454545454545456,"['AKR1B10', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0016488,farnesol catabolic process,0.0006783003773181503,2,15,2,21031,0.13333333333333333,1.0,"['AKR1B10', 'AKR1C3']",1
GO:0016487,farnesol metabolic process,0.0006783003773181503,2,15,2,21031,0.13333333333333333,1.0,"['AKR1B10', 'AKR1C3']",1
GO:0016107,sesquiterpenoid catabolic process,0.0006783003773181503,2,15,2,21031,0.13333333333333333,1.0,"['AKR1B10', 'AKR1C3']",1
GO:0009636,response to toxic substance,0.0006960411309918322,238,15,5,21031,0.3333333333333333,0.02100840336134454,"['EPHX1', 'AKR1B10', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0042445,hormone metabolic process,0.0007558558717289131,242,15,5,21031,0.3333333333333333,0.02066115702479339,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0006721,terpenoid metabolic process,0.000865634646218993,99,15,4,21031,0.26666666666666666,0.04040404040404041,"['AKR1B10', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:1990748,cellular detoxification,0.0015248307028171376,114,15,4,21031,0.26666666666666666,0.03508771929824561,"['AKR1B10', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0006714,sesquiterpenoid metabolic process,0.002034062489612438,3,15,2,21031,0.13333333333333333,0.6666666666666666,"['AKR1B10', 'AKR1C3']",1
GO:0097237,cellular response to toxic substance,0.0020667532156792255,123,15,4,21031,0.26666666666666666,0.032520325203252036,"['AKR1B10', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0070887,cellular response to chemical stimulus,0.002615492069457113,2683,15,10,21031,0.6666666666666666,0.003727171077152441,"['EPHX1', 'AKR1B10', 'MGST1', 'AKR1C2', 'GPX2', 'AKR1C1', 'AKR1C3', 'AKR1B1', 'GSTO1', 'HMOX1']",1
GO:0071398,cellular response to fatty acid,0.0027071117801482705,35,15,3,21031,0.2,0.08571428571428572,"['AKR1C2', 'AKR1C1', 'AKR1C3']",1
GO:0006720,isoprenoid metabolic process,0.003178358891974517,137,15,4,21031,0.26666666666666666,0.029197080291970802,"['AKR1B10', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0098754,detoxification,0.003271861378071013,138,15,4,21031,0.26666666666666666,0.028985507246376812,"['AKR1B10', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0016095,polyprenol catabolic process,0.0040664484124199604,4,15,2,21031,0.13333333333333333,0.5,"['AKR1B10', 'AKR1C3']",1
KEGG:00140,Steroid hormone biosynthesis,0.004589572643912082,62,12,3,8484,0.25,0.04838709677419355,"['AKR1C2', 'AKR1C1', 'AKR1C3']",1
GO:0006066,alcohol metabolic process,0.006167808513306676,371,15,5,21031,0.3333333333333333,0.013477088948787063,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0071799,cellular response to prostaglandin D stimulus,0.006774620938656217,5,15,2,21031,0.13333333333333333,0.4,"['AKR1C2', 'AKR1C3']",1
GO:0071798,response to prostaglandin D,0.006774620938656217,5,15,2,21031,0.13333333333333333,0.4,"['AKR1C2', 'AKR1C3']",1
GO:0006631,fatty acid metabolic process,0.008579471073225564,397,15,5,21031,0.3333333333333333,0.012594458438287154,"['EPHX1', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:0042572,retinol metabolic process,0.009614946604007095,53,15,3,21031,0.2,0.05660377358490566,"['AKR1B10', 'AKR1C3', 'AKR1B1']",1
GO:0070542,response to fatty acid,0.011988891455371773,57,15,3,21031,0.2,0.05263157894736842,"['AKR1C2', 'AKR1C1', 'AKR1C3']",1
GO:0044281,small molecule metabolic process,0.015886730342216934,1813,15,8,21031,0.5333333333333333,0.00441257584114727,"['GLRX', 'EPHX1', 'AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1', 'GSTO1']",1
GO:0016115,terpenoid catabolic process,0.018945496817261057,8,15,2,21031,0.13333333333333333,0.25,"['AKR1B10', 'AKR1C3']",1
GO:0006879,intracellular iron ion homeostasis,0.023278479516316185,71,15,3,21031,0.2,0.04225352112676056,"['BOLA1', 'GLRX3', 'HMOX1']",1
GO:0019752,carboxylic acid metabolic process,0.030778672270144546,899,15,6,21031,0.4,0.006674082313681869,"['EPHX1', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1', 'GSTO1']",1
GO:0043436,oxoacid metabolic process,0.035302675197261754,921,15,6,21031,0.4,0.006514657980456026,"['EPHX1', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1', 'GSTO1']",1
GO:0006082,organic acid metabolic process,0.036625843717642194,927,15,6,21031,0.4,0.006472491909385114,"['EPHX1', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1', 'GSTO1']",1
GO:1901334,lactone metabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['AKR1B1', 'GSTO1']",1
GO:0019852,L-ascorbic acid metabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['AKR1B1', 'GSTO1']",1
GO:0046149,pigment catabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['BLVRB', 'HMOX1']",1
GO:0042167,heme catabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['BLVRB', 'HMOX1']",1
GO:0008300,isoprenoid catabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['AKR1B10', 'AKR1C3']",1
GO:0010817,regulation of hormone levels,0.04039108218535881,547,15,5,21031,0.3333333333333333,0.009140767824497258,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
GO:1901615,organic hydroxy compound metabolic process,0.0483850909545959,568,15,5,21031,0.3333333333333333,0.008802816901408451,"['AKR1B10', 'AKR1C2', 'AKR1C1', 'AKR1C3', 'AKR1B1']",1
KEGG:05418,Fluid shear stress and atherosclerosis,0.0489390393563019,138,12,3,8484,0.25,0.021739130434782608,"['MGST1', 'GSTO1', 'HMOX1']",1
KEGG:00030,Pentose phosphate pathway,0.0003418542801993955,31,2,2,8484,1.0,0.06451612903225806,"['DERA', 'ALDOA']",2
GO:0016052,carbohydrate catabolic process,0.029583788331573987,159,2,2,21031,1.0,0.012578616352201259,"['DERA', 'ALDOA']",2
GO:0019362,pyridine nucleotide metabolic process,0.032254596067264156,166,2,2,21031,1.0,0.012048192771084338,"['DERA', 'ALDOA']",2
GO:0046496,nicotinamide nucleotide metabolic process,0.032254596067264156,166,2,2,21031,1.0,0.012048192771084338,"['DERA', 'ALDOA']",2
GO:0009166,nucleotide catabolic process,0.03383258652838624,170,2,2,21031,1.0,0.011764705882352941,"['DERA', 'ALDOA']",2
GO:0072524,pyridine-containing compound metabolic process,0.03463571301680811,172,2,2,21031,1.0,0.011627906976744186,"['DERA', 'ALDOA']",2
GO:1901292,nucleoside phosphate catabolic process,0.037520844830053704,179,2,2,21031,1.0,0.0111731843575419,"['DERA', 'ALDOA']",2
GO:0014029,neural crest formation,0.0007191130013781353,15,3,2,21031,0.6666666666666666,0.13333333333333333,"['TCOF1', 'NOLC1']",3
GO:0006360,transcription by RNA polymerase I,0.016510748301555047,70,3,2,21031,0.6666666666666666,0.02857142857142857,"['TCOF1', 'UBTF']",3
GO:0014032,neural crest cell development,0.022143324730395993,81,3,2,21031,0.6666666666666666,0.024691358024691357,"['TCOF1', 'NOLC1']",3
GO:0048864,stem cell development,0.02556246336835394,87,3,2,21031,0.6666666666666666,0.022988505747126436,"['TCOF1', 'NOLC1']",3
GO:0014033,neural crest cell differentiation,0.029860642864223783,94,3,2,21031,0.6666666666666666,0.02127659574468085,"['TCOF1', 'NOLC1']",3
KEGG:01521,EGFR tyrosine kinase inhibitor resistance,0.002265060295256639,79,2,2,8484,1.0,0.02531645569620253,"['EIF4E', 'EIF4EBP1']",4
KEGG:04211,Longevity regulating pathway,0.002878927658625445,89,2,2,8484,1.0,0.02247191011235955,"['EIF4E', 'EIF4EBP1']",4
KEGG:04066,HIF-1 signaling pathway,0.004327213533878798,109,2,2,8484,1.0,0.01834862385321101,"['EIF4E', 'EIF4EBP1']",4
KEGG:04910,Insulin signaling pathway,0.006848848331908743,137,2,2,8484,1.0,0.014598540145985401,"['EIF4E', 'EIF4EBP1']",4
KEGG:04150,mTOR signaling pathway,0.008774259858451153,155,2,2,8484,1.0,0.012903225806451613,"['EIF4E', 'EIF4EBP1']",4
GO:0045931,positive regulation of mitotic cell cycle,0.016816196854345832,120,2,2,21031,1.0,0.016666666666666666,"['EIF4E', 'EIF4EBP1']",4
GO:0006413,translational initiation,0.019143143982090015,128,2,2,21031,1.0,0.015625,"['EIF4E', 'EIF4EBP1']",4
GO:0017148,negative regulation of translation,0.019143143982090015,128,2,2,21031,1.0,0.015625,"['EIF4E', 'EIF4EBP1']",4
GO:0034249,negative regulation of amide metabolic process,0.026672749212250255,151,2,2,21031,1.0,0.013245033112582781,"['EIF4E', 'EIF4EBP1']",4
KEGG:04151,PI3K-Akt signaling pathway,0.04645542358236516,356,2,2,8484,1.0,0.0056179775280898875,"['EIF4E', 'EIF4EBP1']",4
KEGG:01040,Biosynthesis of unsaturated fatty acids,4.369313711857435e-09,27,4,4,8484,1.0,0.14814814814814814,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
KEGG:01212,Fatty acid metabolism,9.834316862226805e-08,57,4,4,8484,1.0,0.07017543859649122,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0006633,fatty acid biosynthetic process,2.044588865697026e-06,158,4,4,21031,1.0,0.02531645569620253,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0072330,monocarboxylic acid biosynthetic process,7.351207367665821e-06,217,4,4,21031,1.0,0.018433179723502304,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0046394,carboxylic acid biosynthetic process,3.6872398785409285e-05,324,4,4,21031,1.0,0.012345679012345678,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0016053,organic acid biosynthetic process,3.82636750282053e-05,327,4,4,21031,1.0,0.012232415902140673,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0006631,fatty acid metabolic process,8.340113590287571e-05,397,4,4,21031,1.0,0.010075566750629723,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0044283,small molecule biosynthetic process,0.0004144474287078319,592,4,4,21031,1.0,0.006756756756756757,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0032787,monocarboxylic acid metabolic process,0.0005285001546714394,629,4,4,21031,1.0,0.006359300476947536,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0008610,lipid biosynthetic process,0.0009443664719936807,727,4,4,21031,1.0,0.005502063273727648,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0042761,very long-chain fatty acid biosynthetic process,0.0014098809532886844,13,4,2,21031,0.5,0.15384615384615385,"['HACD3', 'HACD1']",5
GO:0030497,fatty acid elongation,0.0016447567887354895,14,4,2,21031,0.5,0.14285714285714285,"['HACD3', 'HACD1']",5
GO:0019752,carboxylic acid metabolic process,0.002211716391638817,899,4,4,21031,1.0,0.004449388209121246,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0043436,oxoacid metabolic process,0.00243668060022108,921,4,4,21031,1.0,0.004343105320304018,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0006082,organic acid metabolic process,0.002500906068101305,927,4,4,21031,1.0,0.004314994606256742,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
KEGG:00062,Fatty acid elongation,0.00313076366632382,27,4,2,8484,0.5,0.07407407407407407,"['HACD3', 'HACD1']",5
GO:0044255,cellular lipid metabolic process,0.003456697572398008,1005,4,4,21031,1.0,0.003980099502487562,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0000038,very long-chain fatty acid metabolic process,0.01073986021536553,35,4,2,21031,0.5,0.05714285714285714,"['HACD3', 'HACD1']",5
GO:0006629,lipid metabolic process,0.012597137981621636,1388,4,4,21031,1.0,0.002881844380403458,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
GO:0006636,unsaturated fatty acid biosynthetic process,0.02034381476496043,48,4,2,21031,0.5,0.041666666666666664,"['SCD', 'FADS2']",5
KEGG:03320,PPAR signaling pathway,0.024565070423876637,75,4,2,8484,0.5,0.02666666666666667,"['SCD', 'FADS2']",5
GO:0044281,small molecule metabolic process,0.03670675373433751,1813,4,4,21031,1.0,0.002206287920573635,"['SCD', 'FADS2', 'HACD3', 'HACD1']",5
KEGG:03013,Nucleocytoplasmic transport,0.004247815120413137,108,2,2,8484,1.0,0.018518518518518517,"['RAN', 'KPNA4']",7
GO:0006606,protein import into nucleus,0.031095832922678954,163,2,2,21031,1.0,0.012269938650306749,"['RAN', 'KPNA4']",7
GO:0051170,import into nucleus,0.03303888087853827,168,2,2,21031,1.0,0.011904761904761904,"['RAN', 'KPNA4']",7
GO:0032543,mitochondrial translation,0.00011656281440557141,130,3,3,21031,1.0,0.023076923076923078,"['MRPL10', 'MTIF2', 'MRPL13']",8
GO:0140053,mitochondrial gene expression,0.0002308582970092418,163,3,3,21031,1.0,0.018404907975460124,"['MRPL10', 'MTIF2', 'MRPL13']",8
KEGG:03010,Ribosome,0.008548562516470026,153,2,2,8484,1.0,0.013071895424836602,"['MRPL10', 'MRPL13']",8
GO:0006412,translation,0.020437499164265054,723,3,3,21031,1.0,0.004149377593360996,"['MRPL10', 'MTIF2', 'MRPL13']",8
GO:0043043,peptide biosynthetic process,0.023000434146206686,752,3,3,21031,1.0,0.003989361702127659,"['MRPL10', 'MTIF2', 'MRPL13']",8
GO:0043604,amide biosynthetic process,0.037767444969603166,887,3,3,21031,1.0,0.0033821871476888386,"['MRPL10', 'MTIF2', 'MRPL13']",8
GO:0006518,peptide metabolic process,0.04092047300902844,911,3,3,21031,1.0,0.003293084522502744,"['MRPL10', 'MTIF2', 'MRPL13']",8
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",0.003002892295418898,51,2,2,21031,1.0,0.0392156862745098,"['MT-ND6', 'MT-ND1']",9
GO:0032981,mitochondrial respiratory chain complex I assembly,0.004599724433688726,63,2,2,21031,1.0,0.031746031746031744,"['MT-ND6', 'MT-ND1']",9
GO:0010257,NADH dehydrogenase complex assembly,0.004599724433688726,63,2,2,21031,1.0,0.031746031746031744,"['MT-ND6', 'MT-ND1']",9
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,0.005051924685234144,66,2,2,21031,1.0,0.030303030303030304,"['MT-ND6', 'MT-ND1']",9
KEGG:00190,Oxidative phosphorylation,0.006551104281412499,134,2,2,8484,1.0,0.014925373134328358,"['MT-ND6', 'MT-ND1']",9
GO:0015986,proton motive force-driven ATP synthesis,0.006891343416780935,77,2,2,21031,1.0,0.025974025974025976,"['MT-ND6', 'MT-ND1']",9
KEGG:04723,Retrograde endocannabinoid signaling,0.00799718464518069,148,2,2,8484,1.0,0.013513513513513514,"['MT-ND6', 'MT-ND1']",9
GO:0019646,aerobic electron transport chain,0.009858907567547814,92,2,2,21031,1.0,0.021739130434782608,"['MT-ND6', 'MT-ND1']",9
GO:0042775,mitochondrial ATP synthesis coupled electron transport,0.011658287735155714,100,2,2,21031,1.0,0.02,"['MT-ND6', 'MT-ND1']",9
GO:0042773,ATP synthesis coupled electron transport,0.011658287735155714,100,2,2,21031,1.0,0.02,"['MT-ND6', 'MT-ND1']",9
GO:0006754,ATP biosynthetic process,0.01213168487349233,102,2,2,21031,1.0,0.0196078431372549,"['MT-ND6', 'MT-ND1']",9
GO:0033108,mitochondrial respiratory chain complex assembly,0.012614502850402836,104,2,2,21031,1.0,0.019230769230769232,"['MT-ND6', 'MT-ND1']",9
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,0.014903766623851582,113,2,2,21031,1.0,0.017699115044247787,"['MT-ND6', 'MT-ND1']",9
KEGG:05415,Diabetic cardiomyopathy,0.014924696220060056,202,2,2,8484,1.0,0.009900990099009901,"['MT-ND6', 'MT-ND1']",9
GO:0009145,purine nucleoside triphosphate biosynthetic process,0.015169905313563228,114,2,2,21031,1.0,0.017543859649122806,"['MT-ND6', 'MT-ND1']",9
GO:0009201,ribonucleoside triphosphate biosynthetic process,0.016535926906773375,119,2,2,21031,1.0,0.01680672268907563,"['MT-ND6', 'MT-ND1']",9
GO:0022904,respiratory electron transport chain,0.017383802378421107,122,2,2,21031,1.0,0.01639344262295082,"['MT-ND6', 'MT-ND1']",9
KEGG:05208,Chemical carcinogenesis - reactive oxygen species,0.017871994734725373,221,2,2,8484,1.0,0.00904977375565611,"['MT-ND6', 'MT-ND1']",9
GO:0009142,nucleoside triphosphate biosynthetic process,0.018844032357369894,127,2,2,21031,1.0,0.015748031496062992,"['MT-ND6', 'MT-ND1']",9
KEGG:04714,Thermogenesis,0.019699628585425833,232,2,2,8484,1.0,0.008620689655172414,"['MT-ND6', 'MT-ND1']",9
GO:0006119,oxidative phosphorylation,0.024588388677782975,145,2,2,21031,1.0,0.013793103448275862,"['MT-ND6', 'MT-ND1']",9
KEGG:05012,Parkinson disease,0.02571626391693513,265,2,2,8484,1.0,0.007547169811320755,"['MT-ND6', 'MT-ND1']",9
KEGG:05020,Prion disease,0.026896212561494375,271,2,2,8484,1.0,0.007380073800738007,"['MT-ND6', 'MT-ND1']",9
KEGG:05016,Huntington disease,0.03408250415063224,305,2,2,8484,1.0,0.006557377049180328,"['MT-ND6', 'MT-ND1']",9
GO:0022900,electron transport chain,0.03585806682176681,175,2,2,21031,1.0,0.011428571428571429,"['MT-ND6', 'MT-ND1']",9
GO:0009060,aerobic respiration,0.0450080562866315,196,2,2,21031,1.0,0.01020408163265306,"['MT-ND6', 'MT-ND1']",9
KEGG:05014,Amyotrophic lateral sclerosis,0.048302907036431995,363,2,2,8484,1.0,0.005509641873278237,"['MT-ND6', 'MT-ND1']",9
