native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:0032502,developmental process,0.01592954198340906,6453,36,24,21031,0.6666666666666666,0.003719200371920037,"['ITGAV', 'ITGA3', 'COL5A2', 'S100A4', 'CD24', 'EREG', 'MFGE8', 'RDX', 'PTPRS', 'MYH9', 'LAMA5', 'FN1', 'NRG1', 'AREG', 'SLC7A5', 'SPP1', 'MYL12B', 'DHRS3', 'SLC7A11', 'MYL12A', 'MET', 'APP', 'GPC1', 'CD44']",0
KEGG:01523,Antifolate resistance,0.0166731186009598,30,34,3,8484,0.08823529411764706,0.1,"['ABCC1', 'ABCC2', 'ABCG2']",0
GO:0001523,retinoid metabolic process,0.02080166221241017,83,36,4,21031,0.1111111111111111,0.04819277108433735,"['DHRS4', 'ADH5', 'ALDH1A1', 'DHRS3']",0
GO:0007275,multicellular organism development,0.021872007839752263,4643,36,20,21031,0.5555555555555556,0.004307559767391772,"['ITGAV', 'ITGA3', 'COL5A2', 'CD24', 'EREG', 'MFGE8', 'PTPRS', 'MYH9', 'LAMA5', 'FN1', 'NRG1', 'AREG', 'SLC7A5', 'SPP1', 'DHRS3', 'SLC7A11', 'MET', 'APP', 'GPC1', 'CD44']",0
GO:0009719,response to endogenous stimulus,0.022590468766811186,1678,36,12,21031,0.3333333333333333,0.007151370679380214,"['ITGA3', 'COL5A2', 'CD24', 'EREG', 'RDX', 'ABCC1', 'AREG', 'SLC7A5', 'SPP1', 'APP', 'GPC1', 'CD44']",0
GO:0032501,multicellular organismal process,0.02363311329170977,7669,36,26,21031,0.7222222222222222,0.0033902725257530316,"['ITGAV', 'ITGA3', 'COL5A2', 'CD24', 'EREG', 'MFGE8', 'ADH5', 'ABCC1', 'PTPRS', 'MYH9', 'LAMA5', 'ALDH1A1', 'FN1', 'ABCC2', 'NRG1', 'AREG', 'SLC7A5', 'SPP1', 'DHRS3', 'SLC7A11', 'MYL12A', 'MET', 'ABCG2', 'APP', 'GPC1', 'CD44']",0
GO:0010232,vascular transport,0.02507452856966386,87,36,4,21031,0.1111111111111111,0.04597701149425287,"['ABCC1', 'ABCC2', 'SLC7A5', 'ABCG2']",0
GO:0150104,transport across blood-brain barrier,0.02507452856966386,87,36,4,21031,0.1111111111111111,0.04597701149425287,"['ABCC1', 'ABCC2', 'SLC7A5', 'ABCG2']",0
GO:0007492,endoderm development,0.02507452856966386,87,36,4,21031,0.1111111111111111,0.04597701149425287,"['ITGAV', 'COL5A2', 'MYH9', 'FN1']",0
GO:0016101,diterpenoid metabolic process,0.026236604132311915,88,36,4,21031,0.1111111111111111,0.045454545454545456,"['DHRS4', 'ADH5', 'ALDH1A1', 'DHRS3']",0
GO:0048870,cell motility,0.027196296914176146,1709,36,12,21031,0.3333333333333333,0.007021650087770626,"['ITGAV', 'ITGA3', 'CD24', 'RDX', 'ABCC1', 'MYH9', 'LAMA5', 'FN1', 'MET', 'APP', 'GPC1', 'CD44']",0
GO:0048668,collateral sprouting,0.02814367764459548,29,36,3,21031,0.08333333333333333,0.10344827586206896,"['PTPRS', 'SPP1', 'APP']",0
GO:1902024,L-histidine transport,0.02940748713724106,4,36,2,21031,0.05555555555555555,0.5,"['SLC3A2', 'SLC7A5']",0
GO:0015829,valine transport,0.02940748713724106,4,36,2,21031,0.05555555555555555,0.5,"['SLC3A2', 'SLC7A5']",0
GO:0046292,formaldehyde metabolic process,0.02940748713724106,4,36,2,21031,0.05555555555555555,0.5,"['ESD', 'ADH5']",0
GO:0015823,phenylalanine transport,0.02940748713724106,4,36,2,21031,0.05555555555555555,0.5,"['SLC3A2', 'SLC7A5']",0
GO:0015817,histidine transport,0.02940748713724106,4,36,2,21031,0.05555555555555555,0.5,"['SLC3A2', 'SLC7A5']",0
GO:0098657,import into cell,0.03232615513585092,923,36,9,21031,0.25,0.009750812567713976,"['ITGAV', 'SLC3A2', 'MFGE8', 'MYH9', 'NRG1', 'SLC7A5', 'SLC7A11', 'MET', 'APP']",0
GO:0007369,gastrulation,0.03268151249553349,194,36,5,21031,0.1388888888888889,0.02577319587628866,"['ITGAV', 'ITGA3', 'COL5A2', 'MYH9', 'FN1']",0
KEGG:05222,Small cell lung cancer,0.035204705353006,92,34,4,8484,0.11764705882352941,0.043478260869565216,"['ITGAV', 'ITGA3', 'LAMA5', 'FN1']",0
GO:0030154,cell differentiation,0.03787405074432374,4366,36,19,21031,0.5277777777777778,0.004351809436555199,"['ITGAV', 'ITGA3', 'COL5A2', 'S100A4', 'CD24', 'EREG', 'RDX', 'PTPRS', 'MYH9', 'LAMA5', 'FN1', 'NRG1', 'AREG', 'SLC7A5', 'SPP1', 'SLC7A11', 'MET', 'APP', 'GPC1']",0
GO:0048869,cellular developmental process,0.03800368706756763,4367,36,19,21031,0.5277777777777778,0.004350812915044653,"['ITGAV', 'ITGA3', 'COL5A2', 'S100A4', 'CD24', 'EREG', 'RDX', 'PTPRS', 'MYH9', 'LAMA5', 'FN1', 'NRG1', 'AREG', 'SLC7A5', 'SPP1', 'SLC7A11', 'MET', 'APP', 'GPC1']",0
GO:0034109,homotypic cell-cell adhesion,0.03855903840426988,97,36,4,21031,0.1111111111111111,0.041237113402061855,"['RDX', 'MYH9', 'SLC7A11', 'MYL12A']",0
GO:0098609,cell-cell adhesion,0.03929075937856736,946,36,9,21031,0.25,0.009513742071881607,"['ITGAV', 'ITGA3', 'CD24', 'RDX', 'PTPRS', 'MYH9', 'SLC7A11', 'MYL12A', 'CD44']",0
GO:0006721,terpenoid metabolic process,0.04179064465044288,99,36,4,21031,0.1111111111111111,0.04040404040404041,"['DHRS4', 'ADH5', 'ALDH1A1', 'DHRS3']",0
GO:0031589,cell-substrate adhesion,0.045562854115240234,351,36,6,21031,0.16666666666666666,0.017094017094017096,"['ITGAV', 'ITGA3', 'LAMA5', 'FN1', 'BCAM', 'CD44']",0
GO:0046942,carboxylic acid transport,0.04703859824309949,353,36,6,21031,0.16666666666666666,0.0169971671388102,"['SLC3A2', 'ABCC1', 'ABCC2', 'SLC7A5', 'SLC7A11', 'ABCG2']",0
GO:0060429,epithelium development,0.047148073787910735,1225,36,10,21031,0.2777777777777778,0.00816326530612245,"['CD24', 'EREG', 'RDX', 'PTPRS', 'LAMA5', 'NRG1', 'AREG', 'SLC7A11', 'MET', 'CD44']",0
GO:0015849,organic acid transport,0.047790789636089404,354,36,6,21031,0.16666666666666666,0.01694915254237288,"['SLC3A2', 'ABCC1', 'ABCC2', 'SLC7A5', 'SLC7A11', 'ABCG2']",0
GO:0015818,isoleucine transport,0.048959659646542183,5,36,2,21031,0.05555555555555555,0.4,"['SLC3A2', 'SLC7A5']",0
GO:0038135,ERBB2-ERBB4 signaling pathway,0.048959659646542183,5,36,2,21031,0.05555555555555555,0.4,"['EREG', 'NRG1']",0
GO:1903801,L-leucine import across plasma membrane,0.048959659646542183,5,36,2,21031,0.05555555555555555,0.4,"['SLC3A2', 'SLC7A5']",0
GO:0098713,leucine import across plasma membrane,0.048959659646542183,5,36,2,21031,0.05555555555555555,0.4,"['SLC3A2', 'SLC7A5']",0
GO:1901661,quinone metabolic process,9.335411459047369e-14,42,23,8,21031,0.34782608695652173,0.19047619047619047,"['AKR1B10', 'CBR3', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'NQO1', 'AKR1C1']",1
GO:0044597,daunorubicin metabolic process,1.1009615728965567e-13,9,23,6,21031,0.2608695652173913,0.6666666666666666,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0044598,doxorubicin metabolic process,2.750496216394991e-13,10,23,6,21031,0.2608695652173913,0.6,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0030647,aminoglycoside antibiotic metabolic process,2.750496216394991e-13,10,23,6,21031,0.2608695652173913,0.6,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0030638,polyketide metabolic process,2.750496216394991e-13,10,23,6,21031,0.2608695652173913,0.6,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0016137,glycoside metabolic process,5.041547902195123e-11,20,23,6,21031,0.2608695652173913,0.3,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:1902644,tertiary alcohol metabolic process,9.69152695945085e-11,22,23,6,21031,0.2608695652173913,0.2727272727272727,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:1990748,cellular detoxification,4.1580018532255246e-10,114,23,8,21031,0.34782608695652173,0.07017543859649122,"['AKR1B10', 'MGST2', 'PTGES', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0097237,cellular response to toxic substance,7.736575326580599e-10,123,23,8,21031,0.34782608695652173,0.06504065040650407,"['AKR1B10', 'MGST2', 'PTGES', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0098754,detoxification,1.9740940114269466e-09,138,23,8,21031,0.34782608695652173,0.057971014492753624,"['AKR1B10', 'MGST2', 'PTGES', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'GSTO1']",1
GO:0009636,response to toxic substance,2.9105211687909337e-09,238,23,9,21031,0.391304347826087,0.037815126050420166,"['EPHX1', 'AKR1B10', 'MGST2', 'PTGES', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'GSTO1']",1
KEGG:01100,Metabolic pathways,9.363271717085793e-09,1537,20,17,8484,0.85,0.011060507482108002,"['AKR1B10', 'CBR3', 'MGST2', 'AKR1C2', 'GCLC', 'HCCS', 'PTGES', 'AKR1C3', 'BLVRB', 'AKR1B1', 'NQO1', 'MGST1', 'GPX2', 'AKR1C1', 'TXNDC12', 'GSTO1', 'HMOX1']",1
GO:0098869,cellular oxidant detoxification,1.0257245361668565e-08,94,23,7,21031,0.30434782608695654,0.07446808510638298,"['MGST2', 'PTGES', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'GSTO1']",1
KEGG:00980,Metabolism of xenobiotics by cytochrome P450,1.286767269365988e-08,74,20,7,8484,0.35,0.0945945945945946,"['EPHX1', 'CBR3', 'MGST2', 'AKR7A2', 'MGST1', 'AKR1C1', 'GSTO1']",1
KEGG:05208,Chemical carcinogenesis - reactive oxygen species,3.886762143231703e-08,221,20,9,8484,0.45,0.04072398190045249,"['EPHX1', 'MGST2', 'AKR1C2', 'AKR1C3', 'NQO1', 'MGST1', 'AKR1C1', 'GSTO1', 'HMOX1']",1
GO:0019748,secondary metabolic process,4.119010255714423e-08,56,23,6,21031,0.2608695652173913,0.10714285714285714,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0006690,icosanoid metabolic process,5.8585059783901114e-08,120,23,7,21031,0.30434782608695654,0.058333333333333334,"['EPHX1', 'MGST2', 'AKR1C2', 'PTGES', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0042180,cellular ketone metabolic process,9.414991366009724e-08,223,23,8,21031,0.34782608695652173,0.03587443946188341,"['AKR1B10', 'CBR3', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'NQO1', 'AKR1C1']",1
KEGG:00480,Glutathione metabolism,1.4332511002853556e-07,56,20,6,8484,0.3,0.10714285714285714,"['MGST2', 'GCLC', 'MGST1', 'GPX2', 'TXNDC12', 'GSTO1']",1
GO:1901657,glycosyl compound metabolic process,4.699419803118451e-07,83,23,6,21031,0.2608695652173913,0.07228915662650602,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0044281,small molecule metabolic process,7.223242358737785e-07,1813,23,14,21031,0.6086956521739131,0.007722007722007722,"['EPHX1', 'AKR1B10', 'CBR3', 'MGST2', 'AKR1C2', 'GCLC', 'PTGES', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'GLRX', 'NQO1', 'AKR1C1', 'GSTO1']",1
GO:0070887,cellular response to chemical stimulus,7.452337871883357e-07,2683,23,16,21031,0.6956521739130435,0.005963473723443906,"['EPHX1', 'AKR1B10', 'CBR3', 'MGST2', 'AKR1C2', 'GCLC', 'PTGES', 'AKR1C3', 'AKR1B1', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'AKR1C1', 'GSTO1', 'HMOX1']",1
GO:0045454,cell redox homeostasis,1.2710673224001736e-06,42,23,5,21031,0.21739130434782608,0.11904761904761904,"['BOLA1', 'GCLC', 'GLRX3', 'NQO1', 'TXNRD2']",1
GO:0034308,primary alcohol metabolic process,2.090264328619851e-06,106,23,6,21031,0.2608695652173913,0.05660377358490566,"['AKR1B10', 'AKR1C2', 'AKR7A2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0006693,prostaglandin metabolic process,2.5475822485270425e-06,48,23,5,21031,0.21739130434782608,0.10416666666666667,"['AKR1C2', 'PTGES', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0033559,unsaturated fatty acid metabolic process,2.764775478080792e-06,111,23,6,21031,0.2608695652173913,0.05405405405405406,"['EPHX1', 'AKR1C2', 'PTGES', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0006692,prostanoid metabolic process,2.835054486123338e-06,49,23,5,21031,0.21739130434782608,0.10204081632653061,"['AKR1C2', 'PTGES', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0006766,vitamin metabolic process,2.919241850895781e-06,112,23,6,21031,0.2608695652173913,0.05357142857142857,"['CBR3', 'GCLC', 'AKR1C3', 'AKR1B1', 'NQO1', 'GSTO1']",1
GO:0009753,response to jasmonic acid,7.1354621046910225e-06,4,23,3,21031,0.13043478260869565,0.75,"['AKR1C2', 'AKR1C3', 'AKR1C1']",1
GO:0071395,cellular response to jasmonic acid stimulus,7.1354621046910225e-06,4,23,3,21031,0.13043478260869565,0.75,"['AKR1C2', 'AKR1C3', 'AKR1C1']",1
KEGG:05204,Chemical carcinogenesis - DNA adducts,2.3604930926855733e-05,67,20,5,8484,0.25,0.07462686567164178,"['EPHX1', 'MGST2', 'AKR1C2', 'MGST1', 'GSTO1']",1
GO:0120254,olefinic compound metabolic process,2.5960986492781176e-05,161,23,6,21031,0.2608695652173913,0.037267080745341616,"['EPHX1', 'AKR1B10', 'AKR1C2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
KEGG:05225,Hepatocellular carcinoma,0.00010007057092065153,166,20,6,8484,0.3,0.03614457831325301,"['MGST2', 'NQO1', 'TXNRD2', 'MGST1', 'GSTO1', 'HMOX1']",1
GO:0008207,C21-steroid hormone metabolic process,0.0001222838484345933,38,23,4,21031,0.17391304347826086,0.10526315789473684,"['AKR1C2', 'AKR1C3', 'AKR1B1', 'AKR1C1']",1
GO:0042221,response to chemical,0.00023752736039416096,3957,23,16,21031,0.6956521739130435,0.004043467273186757,"['EPHX1', 'AKR1B10', 'CBR3', 'MGST2', 'AKR1C2', 'GCLC', 'PTGES', 'AKR1C3', 'AKR1B1', 'NQO1', 'TXNRD2', 'MGST1', 'GPX2', 'AKR1C1', 'GSTO1', 'HMOX1']",1
GO:1901334,lactone metabolic process,0.00029287127996504496,11,23,3,21031,0.13043478260869565,0.2727272727272727,"['GCLC', 'AKR1B1', 'GSTO1']",1
GO:0019852,L-ascorbic acid metabolic process,0.00029287127996504496,11,23,3,21031,0.13043478260869565,0.2727272727272727,"['GCLC', 'AKR1B1', 'GSTO1']",1
GO:0006805,xenobiotic metabolic process,0.0003046924868735141,123,23,5,21031,0.21739130434782608,0.04065040650406504,"['EPHX1', 'CBR3', 'NQO1', 'AKR1C1', 'GSTO1']",1
GO:0019752,carboxylic acid metabolic process,0.0003403401169292876,899,23,9,21031,0.391304347826087,0.010011123470522803,"['EPHX1', 'MGST2', 'AKR1C2', 'GCLC', 'PTGES', 'AKR1C3', 'AKR1B1', 'AKR1C1', 'GSTO1']",1
