native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:0000725,recombinational repair,6.431349024605847e-09,181,44,10,21031,0.22727272727272727,0.055248618784530384,"['MCM6', 'MCM3', 'XRCC2', 'GINS4', 'MCM4', 'FEN1', 'CHEK1', 'RMI2', 'GINS2', 'BRCA1']",12
GO:0006275,regulation of DNA replication,6.827270308212432e-09,123,44,9,21031,0.20454545454545456,0.07317073170731707,"['MCM6', 'GMNN', 'MCM3', 'ESCO2', 'MCM4', 'CDT1', 'ATAD5', 'CDC6', 'PCNA']",12
GO:0010564,regulation of cell cycle process,1.710921147916174e-08,724,44,15,21031,0.3409090909090909,0.020718232044198894,"['CLSPN', 'DTL', 'TOPBP1', 'FEN1', 'CDCA5', 'CHEK1', 'WDR76', 'RMI2', 'CDT1', 'ATAD5', 'MYO19', 'CDC6', 'BRCA1', 'E2F1', 'NUP62']",12
GO:0031570,DNA integrity checkpoint signaling,2.2145297263629108e-08,140,44,9,21031,0.20454545454545456,0.06428571428571428,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",12
KEGG:03030,DNA replication,2.941689040780319e-08,36,24,6,8484,0.25,0.16666666666666666,"['MCM6', 'RFC1', 'MCM3', 'MCM4', 'FEN1', 'PCNA']",12
GO:0000727,double-strand break repair via break-induced replication,4.774637266665412e-08,12,44,5,21031,0.11363636363636363,0.4166666666666667,"['MCM6', 'MCM3', 'GINS4', 'MCM4', 'GINS2']",12
GO:0051726,regulation of cell cycle,5.3857733333596114e-08,1105,44,17,21031,0.38636363636363635,0.015384615384615385,"['CLSPN', 'DTL', 'TOPBP1', 'GMNN', 'FEN1', 'CDCA5', 'CHEK1', 'WDR76', 'RMI2', 'CDT1', 'ATAD5', 'MYO19', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1', 'NUP62']",12
GO:0090304,nucleic acid metabolic process,9.597472439344441e-08,7499,44,37,21031,0.8409090909090909,0.00493399119882651,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'MESP1', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:0030174,regulation of DNA-templated DNA replication initiation,1.8020015465569195e-07,15,44,5,21031,0.11363636363636363,0.3333333333333333,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'CDT1']",12
GO:0000075,cell cycle checkpoint signaling,4.748063349492828e-07,197,44,9,21031,0.20454545454545456,0.04568527918781726,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",12
GO:0006139,nucleobase-containing compound metabolic process,1.0286521133066562e-06,8055,44,37,21031,0.8409090909090909,0.004593420235878337,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'MESP1', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:0006268,DNA unwinding involved in DNA replication,1.2097962007161386e-06,21,44,5,21031,0.11363636363636363,0.23809523809523808,"['MCM6', 'MCM3', 'GINS4', 'MCM4', 'GINS2']",12
GO:0090329,regulation of DNA-templated DNA replication,1.2996880042763974e-06,48,44,6,21031,0.13636363636363635,0.125,"['MCM6', 'GMNN', 'MCM3', 'MCM4', 'CDT1', 'PCNA']",12
GO:0044770,cell cycle phase transition,1.3103942183735434e-06,537,44,12,21031,0.2727272727272727,0.0223463687150838,"['CLSPN', 'DTL', 'TOPBP1', 'CDCA5', 'CHEK1', 'WDR76', 'CDT1', 'ATAD5', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",12
GO:1901987,regulation of cell cycle phase transition,1.9877792759180856e-06,433,44,11,21031,0.25,0.025404157043879907,"['CLSPN', 'DTL', 'TOPBP1', 'CDCA5', 'CHEK1', 'WDR76', 'CDT1', 'ATAD5', 'CDC6', 'BRCA1', 'E2F1']",12
GO:0046483,heterocycle metabolic process,2.0680744576357094e-06,8228,44,37,21031,0.8409090909090909,0.004496840058337385,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'MESP1', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:0044818,mitotic G2/M transition checkpoint,2.4126666024548567e-06,53,44,6,21031,0.13636363636363635,0.11320754716981132,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0006725,cellular aromatic compound metabolic process,2.542291603796112e-06,8280,44,37,21031,0.8409090909090909,0.0044685990338164255,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'MESP1', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:0006950,response to stress,4.016338489595067e-06,3855,44,26,21031,0.5909090909090909,0.006744487678339819,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'RFC1', 'ING2', 'MCM3', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'WDR76', 'RMI2', 'GINS2', 'ATAD5', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'NUP62']",12
GO:1901988,negative regulation of cell cycle phase transition,5.489510969059054e-06,260,44,9,21031,0.20454545454545456,0.03461538461538462,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",12
GO:1901360,organic cyclic compound metabolic process,6.585785749907525e-06,8525,44,37,21031,0.8409090909090909,0.004340175953079179,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'MESP1', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:1902749,regulation of cell cycle G2/M phase transition,8.051823784391475e-06,116,44,7,21031,0.1590909090909091,0.0603448275862069,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'ATAD5', 'CDC6', 'BRCA1']",12
GO:0007346,regulation of mitotic cell cycle,8.211260581559995e-06,496,44,11,21031,0.25,0.02217741935483871,"['CLSPN', 'DTL', 'TOPBP1', 'GMNN', 'CDCA5', 'CHEK1', 'ATAD5', 'CDC6', 'BRCA1', 'E2F1', 'NUP62']",12
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,8.520471238666068e-06,65,44,6,21031,0.13636363636363635,0.09230769230769231,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0045786,negative regulation of cell cycle,1.110583501252621e-05,388,44,10,21031,0.22727272727272727,0.02577319587628866,"['CLSPN', 'DTL', 'TOPBP1', 'GMNN', 'CHEK1', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",12
GO:1902750,negative regulation of cell cycle G2/M phase transition,1.1238217957192972e-05,68,44,6,21031,0.13636363636363635,0.08823529411764706,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0034641,cellular nitrogen compound metabolic process,1.2362278332539206e-05,8692,44,37,21031,0.8409090909090909,0.004256787850897377,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'SLBP', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'ATAD2', 'FAM111B', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'MESP1', 'RMI2', 'ORC6', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:0042770,signal transduction in response to DNA damage,1.3126016424435714e-05,197,44,8,21031,0.18181818181818182,0.04060913705583756,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'WDR76', 'ATAD5', 'BRCA1', 'E2F1']",12
GO:0000077,DNA damage checkpoint signaling,1.883044466707988e-05,131,44,7,21031,0.1590909090909091,0.05343511450381679,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'WDR76', 'BRCA1', 'E2F1']",12
GO:0010948,negative regulation of cell cycle process,2.022156763332185e-05,302,44,9,21031,0.20454545454545456,0.029801324503311258,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'WDR76', 'CDT1', 'CDC6', 'BRCA1', 'E2F1']",12
GO:0007095,mitotic G2 DNA damage checkpoint signaling,2.528162539221764e-05,37,44,5,21031,0.11363636363636363,0.13513513513513514,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'BRCA1']",12
GO:0007059,chromosome segregation,2.6402377153822623e-05,425,44,10,21031,0.22727272727272727,0.023529411764705882,"['CENPU', 'ESCO2', 'CDCA5', 'RMI2', 'CDT1', 'CDC6', 'PSMC3IP', 'BRCA1', 'CCNE1', 'NUP62']",12
GO:0044772,mitotic cell cycle phase transition,3.081883828457581e-05,432,44,10,21031,0.22727272727272727,0.023148148148148147,"['CLSPN', 'DTL', 'TOPBP1', 'CDCA5', 'CHEK1', 'ATAD5', 'CDC6', 'BRCA1', 'E2F1', 'CCNE1']",12
GO:0051053,negative regulation of DNA metabolic process,3.2974048184524106e-05,142,44,7,21031,0.1590909090909091,0.04929577464788732,"['MSH6', 'GMNN', 'HIST1H1E', 'CHEK1', 'RMI2', 'CDT1', 'CDC6']",12
GO:0006996,organelle organization,3.9013404649219725e-05,3613,44,24,21031,0.5454545454545454,0.0066426792139496265,"['MCM6', 'RFC1', 'ING2', 'HIST1H1E', 'MCM3', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'FEN1', 'CDCA5', 'CHEK1', 'EMP2', 'RMI2', 'GINS2', 'CDT1', 'TMEM107', 'MYO19', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'CCNE1', 'NUP62']",12
GO:1901990,regulation of mitotic cell cycle phase transition,4.582005453167224e-05,332,44,9,21031,0.20454545454545456,0.02710843373493976,"['CLSPN', 'DTL', 'TOPBP1', 'CDCA5', 'CHEK1', 'ATAD5', 'CDC6', 'BRCA1', 'E2F1']",12
GO:0044839,cell cycle G2/M phase transition,5.779689063205061e-05,154,44,7,21031,0.1590909090909091,0.045454545454545456,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'ATAD5', 'CDC6', 'BRCA1']",12
GO:0044774,mitotic DNA integrity checkpoint signaling,6.604103518039332e-05,91,44,6,21031,0.13636363636363635,0.06593406593406594,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0000076,DNA replication checkpoint signaling,0.00012136656267972659,19,44,4,21031,0.09090909090909091,0.21052631578947367,"['CLSPN', 'TOPBP1', 'CDT1', 'CDC6']",12
GO:0010389,regulation of G2/M transition of mitotic cell cycle,0.00013905077777047443,103,44,6,21031,0.13636363636363635,0.05825242718446602,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
KEGG:03410,Base excision repair,0.00037991682922589666,44,24,4,8484,0.16666666666666666,0.09090909090909091,"['RFC1', 'FEN1', 'UNG', 'PCNA']",12
GO:0000086,G2/M transition of mitotic cell cycle,0.0007913944597641297,138,44,6,21031,0.13636363636363635,0.043478260869565216,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0007093,mitotic cell cycle checkpoint signaling,0.0011028041437603328,146,44,6,21031,0.13636363636363635,0.0410958904109589,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0032508,DNA duplex unwinding,0.001304590384844834,80,44,5,21031,0.11363636363636363,0.0625,"['MCM6', 'MCM3', 'GINS4', 'MCM4', 'GINS2']",12
GO:0032392,DNA geometric change,0.0018724802486898254,86,44,5,21031,0.11363636363636363,0.05813953488372093,"['MCM6', 'MCM3', 'GINS4', 'MCM4', 'GINS2']",12
GO:0019219,regulation of nucleobase-containing compound metabolic process,0.001967427917796666,4063,44,23,21031,0.5227272727272727,0.005660841742554762,"['MSH6', 'MCM6', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'ESCO2', 'MCM4', 'ATAD2', 'CHEK1', 'MESP1', 'RMI2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CCNE1', 'NUP62']",12
GO:0044773,mitotic DNA damage checkpoint signaling,0.001983586153165537,87,44,5,21031,0.11363636363636363,0.05747126436781609,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'BRCA1']",12
KEGG:03430,Mismatch repair,0.0020800363634341725,23,24,3,8484,0.125,0.13043478260869565,"['MSH6', 'RFC1', 'PCNA']",12
GO:0033314,mitotic DNA replication checkpoint signaling,0.002679476023501776,11,44,3,21031,0.06818181818181818,0.2727272727272727,"['CLSPN', 'TOPBP1', 'CDC6']",12
GO:0071103,DNA conformation change,0.0029150005739673715,94,44,5,21031,0.11363636363636363,0.05319148936170213,"['MCM6', 'MCM3', 'GINS4', 'MCM4', 'GINS2']",12
GO:0051716,cellular response to stimulus,0.003750700684056746,7394,44,31,21031,0.7045454545454546,0.004192588585339464,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'TOPBP1', 'RFC1', 'ING2', 'MCM3', 'XRCC2', 'ESCO2', 'GINS4', 'MCM4', 'FEN1', 'CDCA5', 'CHEK1', 'MCM10', 'UNG', 'WDR76', 'MESP1', 'EMP2', 'RMI2', 'GINS2', 'CDT1', 'ATAD5', 'CDC6', 'BRCA1', 'PCNA', 'E2F1', 'CHAF1A', 'CCNE1', 'NUP62']",12
GO:1901991,negative regulation of mitotic cell cycle phase transition,0.0038697675135175805,181,44,6,21031,0.13636363636363635,0.03314917127071823,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,0.0047179751881989244,1588,44,14,21031,0.3181818181818182,0.008816120906801008,"['MSH6', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'CHEK1', 'MESP1', 'RMI2', 'CDT1', 'CDC6', 'BRCA1', 'PCNA', 'E2F1', 'CCNE1']",12
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,0.005282793725956317,106,44,5,21031,0.11363636363636363,0.04716981132075472,"['MSH6', 'ING2', 'ATAD5', 'BRCA1', 'E2F1']",12
GO:0051171,regulation of nitrogen compound metabolic process,0.006146787798241727,5440,44,26,21031,0.5909090909090909,0.004779411764705883,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'ESCO2', 'MCM4', 'ATAD2', 'CHEK1', 'MESP1', 'EMP2', 'RMI2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CCNE1', 'NUP62']",12
GO:0006271,DNA strand elongation involved in DNA replication,0.007345757314432774,15,44,3,21031,0.06818181818181818,0.2,"['MCM3', 'MCM4', 'PCNA']",12
GO:0098813,nuclear chromosome segregation,0.007713682235006546,318,44,7,21031,0.1590909090909091,0.0220125786163522,"['CDCA5', 'RMI2', 'CDT1', 'CDC6', 'PSMC3IP', 'CCNE1', 'NUP62']",12
GO:0090618,DNA clamp unloading,0.008226566114653467,2,44,2,21031,0.045454545454545456,1.0,"['RFC1', 'ATAD5']",12
GO:0080090,regulation of primary metabolic process,0.010643132277716915,5591,44,26,21031,0.5909090909090909,0.004650330888928635,"['CLSPN', 'DTL', 'MSH6', 'MCM6', 'RFC1', 'ING2', 'GMNN', 'HIST1H1E', 'MCM3', 'CDCA7L', 'ESCO2', 'MCM4', 'ATAD2', 'CHEK1', 'MESP1', 'EMP2', 'RMI2', 'CDT1', 'ATAD5', 'CDC6', 'PSMC3IP', 'BRCA1', 'PCNA', 'E2F1', 'CCNE1', 'NUP62']",12
GO:1902969,mitotic DNA replication,0.010946214289260927,17,44,3,21031,0.06818181818181818,0.17647058823529413,"['MCM6', 'MCM3', 'MCM4']",12
KEGG:03440,Homologous recombination,0.012108532192530346,41,24,3,8484,0.125,0.07317073170731707,"['TOPBP1', 'XRCC2', 'BRCA1']",12
GO:0045787,positive regulation of cell cycle,0.014183147731076649,349,44,7,21031,0.1590909090909091,0.02005730659025788,"['DTL', 'FEN1', 'CDCA5', 'CHEK1', 'ATAD5', 'CDC6', 'NUP62']",12
GO:0048285,organelle fission,0.014401992857405016,495,44,8,21031,0.18181818181818182,0.01616161616161616,"['ING2', 'CDCA5', 'CHEK1', 'CDT1', 'MYO19', 'PSMC3IP', 'CCNE1', 'NUP62']",12
GO:0045930,negative regulation of mitotic cell cycle,0.01615120465051702,232,44,6,21031,0.13636363636363635,0.02586206896551724,"['CLSPN', 'DTL', 'TOPBP1', 'CHEK1', 'CDC6', 'BRCA1']",12
GO:0000018,regulation of DNA recombination,0.01666640942068398,134,44,5,21031,0.11363636363636363,0.03731343283582089,"['MSH6', 'HIST1H1E', 'CHEK1', 'RMI2', 'ATAD5']",12
