native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,cluster
GO:0006413,translational initiation,1.7294060729031484e-06,128,105,10,21031,0.09523809523809523,0.078125,"['EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'MIF4GD', 'MTIF2', 'NPM1', 'SLBP']",0
GO:0006807,nitrogen compound metabolic process,2.0017908064889904e-06,11995,105,89,21031,0.8476190476190476,0.007419758232596915,"['ABCC2', 'ACTB', 'ALDH1A1', 'ALDOA', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'BRIX1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'CTSB', 'CTSL', 'DDX54', 'DERA', 'DNAJB1', 'E2F1', 'EEF1A1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'ESF1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'GRPEL1', 'HMGB2', 'HNRNPDL', 'HNRNPM', 'HNRNPR', 'HSPA8', 'HSPA9', 'HSPD1', 'ILF2', 'KPNA2', 'MDK', 'MIF4GD', 'MRPL10', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PGK1', 'PLK2', 'PPP1CB', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'PSME2', 'RAN', 'RDX', 'RPL22L1', 'RPL28', 'RPS27A', 'RPS27L', 'SFPQ', 'SLBP', 'SLC7A11', 'SPP1', 'SRSF3', 'SSB', 'TALDO1', 'TCOF1', 'TIAL1', 'UBTF', 'UTP18', 'WDR43']",0
KEGG:05132,Salmonella infection,2.9383212905825573e-06,249,76,14,8484,0.18421052631578946,0.05622489959839357,"['ACTB', 'ACTG1', 'ANXA2', 'GAPDH', 'KIF5B', 'KPNA4', 'MYL12A', 'MYL12B', 'PFN1', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B', 'TUBB6']",0
GO:0060255,regulation of macromolecule metabolic process,3.2449979356589943e-06,6631,105,63,21031,0.6,0.009500829437490574,"['ABCC2', 'ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EEF1A1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HNRNPDL', 'HSPA8', 'HSPD1', 'ILF2', 'KPNA2', 'MDK', 'MIF4GD', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PLK2', 'PPP1CB', 'PSMC3', 'PSMC4', 'PSME2', 'RAN', 'RDX', 'RPS27L', 'SFPQ', 'SPP1', 'SRSF3', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
GO:0044271,cellular nitrogen compound biosynthetic process,4.943108083482146e-06,4836,105,52,21031,0.49523809523809526,0.010752688172043012,"['ACTB', 'ALDOA', 'ANXA2', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EEF1A1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HSPA8', 'ILF2', 'MDK', 'MIF4GD', 'MRPL10', 'MRPL13', 'MTIF2', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PSMC3', 'RPL22L1', 'RPL28', 'RPS27A', 'RPS27L', 'SFPQ', 'SLBP', 'SLC7A11', 'SPP1', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
KEGG:05016,Huntington disease,5.326255173347479e-06,305,76,15,8484,0.19736842105263158,0.04918032786885246,"['KIF5B', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B', 'TUBB6']",0
GO:1901575,organic substance catabolic process,6.9906830252065375e-06,2074,105,32,21031,0.3047619047619048,0.015429122468659595,"['ABCC2', 'ALDH1A1', 'ALDOA', 'ANXA2', 'CD44', 'CTSB', 'CTSL', 'DERA', 'E2F1', 'EEF1A1', 'EIF3E', 'ENO1', 'GAPDH', 'HSPA8', 'MRTO4', 'NPM1', 'PGK1', 'PLK2', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'PSME2', 'RDX', 'RPS27A', 'SPP1', 'SSB']",0
GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",7.0259160134445884e-06,13,105,5,21031,0.047619047619047616,0.38461538461538464,"['CCT4', 'CCT6A', 'CCT7', 'CCT8', 'GNL3']",0
GO:0044238,primary metabolic process,8.500757592583498e-06,12505,105,90,21031,0.8571428571428571,0.007197121151539384,"['ACTB', 'ALDH1A1', 'ALDOA', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'BRIX1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'CTSB', 'CTSL', 'DDX54', 'DERA', 'DHRS3', 'DNAJB1', 'E2F1', 'EEF1A1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'ESF1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'GRPEL1', 'HMGB2', 'HNRNPDL', 'HNRNPM', 'HNRNPR', 'HSPA8', 'HSPA9', 'HSPD1', 'ILF2', 'KPNA2', 'MDK', 'MIF4GD', 'MRPL10', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PGK1', 'PLK2', 'PPP1CB', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'PSME2', 'RAN', 'RDX', 'RPL22L1', 'RPL28', 'RPS27A', 'RPS27L', 'SFPQ', 'SLBP', 'SLC3A2', 'SLC7A11', 'SPP1', 'SRSF3', 'SSB', 'TALDO1', 'TCOF1', 'TIAL1', 'UBTF', 'UTP18', 'WDR43']",0
GO:0019222,regulation of metabolic process,9.44634843435828e-06,7158,105,65,21031,0.6190476190476191,0.009080748812517463,"['ABCC2', 'ACTB', 'ACTG1', 'ALDH1A1', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EEF1A1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HNRNPDL', 'HSPA8', 'HSPD1', 'ILF2', 'KPNA2', 'MDK', 'MIF4GD', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PLK2', 'PPP1CB', 'PSMC3', 'PSMC4', 'PSME2', 'RAN', 'RDX', 'RPS27L', 'SFPQ', 'SLC7A11', 'SPP1', 'SRSF3', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
GO:0031326,regulation of cellular biosynthetic process,1.212516518841356e-05,5781,105,57,21031,0.5428571428571428,0.009859885832900882,"['ABCC2', 'ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HNRNPDL', 'HSPA8', 'HSPD1', 'ILF2', 'MDK', 'MIF4GD', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PPP1CB', 'PSMC3', 'RAN', 'RDX', 'RPS27L', 'SFPQ', 'SLC7A11', 'SPP1', 'SRSF3', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
GO:0031323,regulation of cellular metabolic process,1.3863256448113917e-05,6673,105,62,21031,0.5904761904761905,0.00929117338528398,"['ABCC2', 'ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EEF1A1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HNRNPDL', 'HSPA8', 'HSPD1', 'ILF2', 'KPNA2', 'MDK', 'MIF4GD', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PLK2', 'PPP1CB', 'PSMC3', 'RAN', 'RDX', 'RPS27L', 'SFPQ', 'SLC7A11', 'SPP1', 'SRSF3', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
GO:0009889,regulation of biosynthetic process,1.5086724528650887e-05,5813,105,57,21031,0.5428571428571428,0.009805608119731636,"['ABCC2', 'ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HNRNPDL', 'HSPA8', 'HSPD1', 'ILF2', 'MDK', 'MIF4GD', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PPP1CB', 'PSMC3', 'RAN', 'RDX', 'RPS27L', 'SFPQ', 'SLC7A11', 'SPP1', 'SRSF3', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
GO:0010556,regulation of macromolecule biosynthetic process,1.6174290382542743e-05,5654,105,56,21031,0.5333333333333333,0.009904492394764769,"['ABCC2', 'ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CDKN1A', 'DDX54', 'DNAJB1', 'E2F1', 'EIF1', 'EIF3E', 'EIF4E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'EIF5A', 'ENO1', 'EWSR1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HNRNPDL', 'HSPA8', 'HSPD1', 'ILF2', 'MDK', 'MIF4GD', 'MRPL13', 'MRTO4', 'MTIF2', 'MYH9', 'NCL', 'NOLC1', 'NPM1', 'PFN1', 'PPP1CB', 'PSMC3', 'RAN', 'RDX', 'RPS27L', 'SFPQ', 'SPP1', 'SRSF3', 'SSB', 'TCOF1', 'TIAL1', 'UBTF', 'WDR43']",0
GO:1904814,"regulation of protein localization to chromosome, telomeric region",1.6264193605185078e-05,15,105,5,21031,0.047619047619047616,0.3333333333333333,"['CCT4', 'CCT6A', 'CCT7', 'CCT8', 'GNL3']",0
KEGG:05010,Alzheimer disease,1.6789598593738102e-05,382,76,16,8484,0.21052631578947367,0.041884816753926704,"['GAPDH', 'KIF5B', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B', 'TUBB6']",0
GO:0006446,regulation of translational initiation,1.7050172484446926e-05,83,105,8,21031,0.0761904761904762,0.0963855421686747,"['EIF1', 'EIF3E', 'EIF4EBP1', 'EIF4G2', 'EIF5', 'MIF4GD', 'MTIF2', 'NPM1']",0
GO:0000082,G1/S transition of mitotic cell cycle,1.9250660641714715e-05,213,105,11,21031,0.10476190476190476,0.051643192488262914,"['ACTB', 'ANXA1', 'CCND1', 'CDKN1A', 'E2F1', 'EIF4E', 'EIF4EBP1', 'PLK2', 'PSME2', 'RDX', 'RPS27L']",0
GO:0000278,mitotic cell cycle,3.156713778029601e-05,895,105,20,21031,0.19047619047619047,0.0223463687150838,"['ACTB', 'ANXA1', 'BRCA1', 'CCND1', 'CDKN1A', 'E2F1', 'EIF4E', 'EIF4EBP1', 'MZT1', 'NOLC1', 'PLK2', 'PSME2', 'RAN', 'RDX', 'RPS27L', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B', 'TUBB6']",0
GO:1901565,organonitrogen compound catabolic process,3.353185882969536e-05,1399,105,25,21031,0.23809523809523808,0.017869907076483203,"['ABCC2', 'ALDOA', 'ANXA2', 'CD44', 'CTSB', 'CTSL', 'DERA', 'EEF1A1', 'ENO1', 'GAPDH', 'HSPA8', 'PGK1', 'PLK2', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'PSME2', 'RDX', 'RPS27A']",0
GO:0010604,positive regulation of macromolecule metabolic process,3.458188705098541e-05,3420,105,41,21031,0.3904761904761905,0.011988304093567251,"['ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'E2F1', 'EIF1', 'EIF3E', 'EIF4G2', 'EIF5A', 'ENO1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HSPD1', 'ILF2', 'MDK', 'MIF4GD', 'MYH9', 'NCL', 'NPM1', 'PLK2', 'PSMC3', 'PSMC4', 'RDX', 'RPS27L', 'SFPQ', 'SPP1', 'SSB', 'UBTF', 'WDR43']",0
GO:0051173,positive regulation of nitrogen compound metabolic process,3.4807721900655845e-05,3001,105,38,21031,0.3619047619047619,0.012662445851382872,"['ACTB', 'ANXA2', 'AREG', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'E2F1', 'EIF1', 'EIF3E', 'EIF4G2', 'EIF5A', 'ENO1', 'GABPB1', 'GNL3', 'HMGB2', 'HSPD1', 'ILF2', 'MDK', 'MIF4GD', 'MYH9', 'NCL', 'NPM1', 'PLK2', 'PSMC3', 'PSMC4', 'RDX', 'RPS27L', 'SFPQ', 'SPP1', 'SSB', 'UBTF', 'WDR43']",0
GO:0031325,positive regulation of cellular metabolic process,6.204796228277881e-05,3346,105,40,21031,0.38095238095238093,0.011954572624028692,"['ACTB', 'ACTG1', 'ANXA1', 'ANXA2', 'AREG', 'BRCA1', 'CCND1', 'CCT4', 'CCT6A', 'CCT7', 'CCT8', 'CD24', 'CD44', 'CDKN1A', 'E2F1', 'EIF1', 'EIF3E', 'EIF4G2', 'EIF5A', 'ENO1', 'GABPB1', 'GAPDH', 'GNL3', 'HMGB2', 'HSPD1', 'ILF2', 'MDK', 'MIF4GD', 'MYH9', 'NCL', 'NPM1', 'PLK2', 'PSMC3', 'RDX', 'RPS27L', 'SFPQ', 'SPP1', 'SSB', 'UBTF', 'WDR43']",0
GO:0009057,macromolecule catabolic process,6.440893320937548e-05,1338,105,24,21031,0.22857142857142856,0.017937219730941704,"['ANXA2', 'CD44', 'CTSB', 'CTSL', 'E2F1', 'EEF1A1', 'EIF3E', 'HSPA8', 'MRTO4', 'NPM1', 'PLK2', 'PSMB1', 'PSMB3', 'PSMB6', 'PSMB7', 'PSMC3', 'PSMC4', 'PSMD4', 'PSMD7', 'PSMD8', 'PSME2', 'RDX', 'RPS27A', 'SSB']",0
GO:0044843,cell cycle G1/S phase transition,6.883570054877203e-05,241,105,11,21031,0.10476190476190476,0.04564315352697095,"['ACTB', 'ANXA1', 'CCND1', 'CDKN1A', 'E2F1', 'EIF4E', 'EIF4EBP1', 'PLK2', 'PSME2', 'RDX', 'RPS27L']",0
