native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,cluster
GO:0097435,supramolecular fiber organization,4.236512572215408e-07,842,71,18,21031,0.2535211267605634,0.021377672209026127,"['ABI2', 'AKAP9', 'BCAR1', 'CAPZA1', 'DIAPH1', 'EZR', 'ITGB5', 'MET', 'PXN', 'RAC3', 'RHOB', 'RND3', 'ROCK1', 'SH3KBP1', 'TWF1', 'VASP', 'VIM', 'ZYX']",0
GO:0007010,cytoskeleton organization,6.806309285023805e-07,1512,71,23,21031,0.323943661971831,0.01521164021164021,"['ABI2', 'AKAP9', 'BCAR1', 'CAPZA1', 'DIAPH1', 'EHD2', 'EZR', 'ITGB5', 'MET', 'MYH9', 'PAK4', 'PPP1R12A', 'PXN', 'RAC3', 'RHOB', 'RND3', 'ROCK1', 'SH3KBP1', 'SYNM', 'TWF1', 'VASP', 'VIM', 'ZYX']",0
GO:0050896,response to stimulus,8.51260509936506e-07,8976,71,56,21031,0.7887323943661971,0.006238859180035651,"['ABI2', 'ADA', 'AHNAK', 'AK3', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'DIAPH1', 'EHD1', 'ENTPD6', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'MAP2K3', 'MET', 'MYH9', 'MYOF', 'NT5E', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R11', 'PPP1R12A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SPAG9', 'SRGN', 'TIMP1', 'TWF1', 'TWIST2', 'TYMP', 'VCL', 'VIM', 'WDR33', 'ZYX']",0
GO:0007155,cell adhesion,4.223766901005637e-06,1512,71,22,21031,0.30985915492957744,0.01455026455026455,"['ADA', 'BCAR1', 'CD44', 'EZR', 'FERMT1', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'LAMC2', 'MYH9', 'NT5E', 'PAK4', 'PPP1CB', 'PPP1R12A', 'PXN', 'RAC3', 'RHOB', 'RND3', 'ROCK1', 'VCL', 'ZYX']",0
GO:0040011,locomotion,4.413958363636361e-06,1234,71,20,21031,0.28169014084507044,0.01620745542949757,"['ADA', 'BCAR1', 'FERMT1', 'GNAI2', 'HYAL2', 'ITGA2', 'ITGA3', 'LAMC2', 'MAP2K3', 'MET', 'PKN1', 'RAC3', 'RHOB', 'ROCK1', 'S100A4', 'SPAG9', 'TIMP1', 'TWIST2', 'TYMP', 'VCL']",0
GO:0023052,signaling,5.312124357239672e-06,6447,71,46,21031,0.647887323943662,0.007135101597642315,"['ABI2', 'ADA', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'MAP2K3', 'MET', 'MYH9', 'MYOF', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R12A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SH3KBP1', 'SPAG9', 'SRGN', 'TIMP1', 'TYMP', 'VIM', 'ZYX']",0
GO:0007165,signal transduction,6.117096943248533e-06,5959,71,44,21031,0.6197183098591549,0.007383789226380265,"['ABI2', 'ADA', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'MAP2K3', 'MET', 'MYH9', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R12A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SPAG9', 'SRGN', 'TIMP1', 'TYMP', 'VIM', 'ZYX']",0
GO:2000145,regulation of cell motility,6.120904278898316e-06,996,71,18,21031,0.2535211267605634,0.018072289156626505,"['ADA', 'BCAR1', 'FERMT1', 'GNAI2', 'HYAL2', 'ITGA2', 'ITGA3', 'LAMC2', 'MAP2K3', 'MET', 'PKN1', 'RAC3', 'RHOB', 'ROCK1', 'SPAG9', 'TIMP1', 'TWIST2', 'VCL']",0
GO:0007154,cell communication,8.67985842692797e-06,6537,71,46,21031,0.647887323943662,0.007036867064402631,"['ABI2', 'ADA', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'MAP2K3', 'MET', 'MYH9', 'MYOF', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R12A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SH3KBP1', 'SPAG9', 'SRGN', 'TIMP1', 'TYMP', 'VIM', 'ZYX']",0
GO:0071495,cellular response to endogenous stimulus,9.446453947773225e-06,1432,71,21,21031,0.29577464788732394,0.014664804469273743,"['AKAP9', 'BCAR1', 'CD44', 'DIAPH1', 'EHD1', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'HYAL2', 'ILK', 'ITGA3', 'ITGB5', 'MAP2K3', 'PDE8A', 'PKN1', 'PTPN12', 'PXN', 'ROCK1', 'VIM', 'ZYX']",0
GO:0010631,epithelial cell migration,9.819689631193142e-06,304,71,11,21031,0.15492957746478872,0.03618421052631579,"['BCAR1', 'FERMT1', 'ITGA2', 'ITGA3', 'MAP2K3', 'MET', 'MYH9', 'PKN1', 'PXN', 'RHOB', 'ROCK1']",0
GO:0090132,epithelium migration,1.0873221297324718e-05,307,71,11,21031,0.15492957746478872,0.035830618892508145,"['BCAR1', 'FERMT1', 'ITGA2', 'ITGA3', 'MAP2K3', 'MET', 'MYH9', 'PKN1', 'PXN', 'RHOB', 'ROCK1']",0
GO:0040012,regulation of locomotion,1.1670773759269773e-05,1038,71,18,21031,0.2535211267605634,0.017341040462427744,"['ADA', 'BCAR1', 'FERMT1', 'GNAI2', 'HYAL2', 'ITGA2', 'ITGA3', 'LAMC2', 'MAP2K3', 'MET', 'PKN1', 'RAC3', 'RHOB', 'ROCK1', 'SPAG9', 'TIMP1', 'TWIST2', 'VCL']",0
GO:0090130,tissue migration,1.3288406078999254e-05,313,71,11,21031,0.15492957746478872,0.03514376996805112,"['BCAR1', 'FERMT1', 'ITGA2', 'ITGA3', 'MAP2K3', 'MET', 'MYH9', 'PKN1', 'PXN', 'RHOB', 'ROCK1']",0
GO:0009123,nucleoside monophosphate metabolic process,1.5207076596834341e-05,79,71,7,21031,0.09859154929577464,0.08860759493670886,"['ADA', 'ADK', 'AK3', 'CDA', 'IMPDH1', 'NT5E', 'TYMP']",0
GO:1901698,response to nitrogen compound,1.6166767072321376e-05,1060,71,18,21031,0.2535211267605634,0.016981132075471698,"['ADA', 'AKAP9', 'AREG', 'BCAR1', 'CDA', 'DIAPH1', 'EREG', 'EZR', 'GNAI2', 'GNB5', 'ITGA2', 'NT5E', 'PXN', 'RALB', 'ROCK1', 'TIMP1', 'TWIST2', 'VIM']",0
GO:0030334,regulation of cell migration,1.6366205776599345e-05,934,71,17,21031,0.23943661971830985,0.018201284796573874,"['ADA', 'BCAR1', 'FERMT1', 'GNAI2', 'HYAL2', 'ITGA2', 'ITGA3', 'LAMC2', 'MAP2K3', 'MET', 'RAC3', 'RHOB', 'ROCK1', 'SPAG9', 'TIMP1', 'TWIST2', 'VCL']",0
GO:0009653,anatomical structure morphogenesis,2.4500863958466172e-05,2684,71,28,21031,0.39436619718309857,0.010432190760059613,"['ABI2', 'ADA', 'AREG', 'CD44', 'DIAPH1', 'EHD1', 'EHD2', 'EREG', 'EZR', 'FERMT1', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'MET', 'MYH9', 'PAK4', 'PKN1', 'RAC3', 'RHOB', 'ROCK1', 'SAV1', 'SH3KBP1', 'SPAG9', 'TYMP', 'VASP', 'VCL']",0
GO:0010243,response to organonitrogen compound,2.6096686686312923e-05,964,71,17,21031,0.23943661971830985,0.017634854771784232,"['ADA', 'AKAP9', 'AREG', 'BCAR1', 'CDA', 'DIAPH1', 'EREG', 'EZR', 'GNAI2', 'GNB5', 'ITGA2', 'NT5E', 'PXN', 'ROCK1', 'TIMP1', 'TWIST2', 'VIM']",0
GO:0009888,tissue development,3.154795797587817e-05,2010,71,24,21031,0.3380281690140845,0.011940298507462687,"['ABI2', 'ADA', 'AREG', 'CD44', 'EREG', 'EZR', 'FERMT1', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'LAMC2', 'MET', 'MYH9', 'RHOB', 'ROCK1', 'S100A4', 'SAV1', 'SRGN', 'TIMP1', 'VASP', 'VCL', 'VIM']",0
GO:0042221,response to chemical,4.291839610322363e-05,3957,71,34,21031,0.4788732394366197,0.00859236795552186,"['ADA', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'DIAPH1', 'ENTPD6', 'EREG', 'EZR', 'GNAI2', 'GNB5', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'MAP2K3', 'MET', 'NT5E', 'PAK4', 'PKN1', 'PPP1R12A', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'ROCK1', 'S100A4', 'TIMP1', 'TWIST2', 'TYMP', 'VIM', 'ZYX']",0
GO:0031589,cell-substrate adhesion,4.322433734319963e-05,351,71,11,21031,0.15492957746478872,0.03133903133903134,"['CD44', 'FERMT1', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'PXN', 'RAC3', 'ROCK1', 'VCL', 'ZYX']",0
GO:0009116,nucleoside metabolic process,6.517361312371183e-05,57,71,6,21031,0.08450704225352113,0.10526315789473684,"['ADA', 'ADK', 'CDA', 'DCTD', 'NT5E', 'TYMP']",0
KEGG:05205,Proteoglycans in cancer,7.188482171160846e-05,205,57,10,8484,0.17543859649122806,0.04878048780487805,"['CD44', 'EZR', 'ITGA2', 'ITGB5', 'MET', 'PPP1CB', 'PPP1R12A', 'PXN', 'ROCK1', 'TWIST2']",0
GO:0010033,response to organic substance,7.520918648463342e-05,2637,71,27,21031,0.38028169014084506,0.010238907849829351,"['ADA', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'DIAPH1', 'EREG', 'EZR', 'GNAI2', 'GNB5', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'MAP2K3', 'NT5E', 'PAK4', 'PKN1', 'PXN', 'RALB', 'RGS19', 'ROCK1', 'TIMP1', 'TWIST2', 'VIM', 'ZYX']",0
GO:0009161,ribonucleoside monophosphate metabolic process,0.00010895409245943135,62,71,6,21031,0.08450704225352113,0.0967741935483871,"['ADA', 'ADK', 'AK3', 'CDA', 'IMPDH1', 'NT5E']",0
GO:0070848,response to growth factor,0.00015639472408757565,711,71,14,21031,0.19718309859154928,0.01969057665260197,"['BCAR1', 'CD44', 'EHD1', 'FERMT1', 'HYAL2', 'ILK', 'ITGA3', 'ITGB5', 'MAP2K3', 'PDE8A', 'PTPN12', 'PXN', 'ROCK1', 'ZYX']",0
GO:0007160,cell-matrix adhesion,0.00016387781925639993,235,71,9,21031,0.1267605633802817,0.03829787234042553,"['CD44', 'FERMT1', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'ROCK1', 'VCL', 'ZYX']",0
GO:0141124,intracellular signaling cassette,0.00018184205593838355,1861,71,22,21031,0.30985915492957744,0.011821601289629231,"['ABI2', 'ADA', 'CD44', 'EZR', 'GNAI2', 'HYAL2', 'ILK', 'ITGA3', 'MAP2K3', 'MET', 'PAK4', 'PDE8A', 'PPP1CB', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SPAG9', 'VIM']",0
GO:0042060,wound healing,0.0002997309577133819,425,71,11,21031,0.15492957746478872,0.02588235294117647,"['AHNAK', 'AK3', 'CD44', 'EREG', 'FERMT1', 'ILK', 'ITGA2', 'MYH9', 'MYOF', 'TIMP1', 'VCL']",0
GO:0050794,regulation of cellular process,0.0004350290639547249,11738,71,60,21031,0.8450704225352113,0.005111603339580849,"['ABI2', 'ADA', 'AHNAK', 'AHNAK2', 'AKAP9', 'AREG', 'BCAR1', 'CAPZA1', 'CD44', 'CDA', 'DIAPH1', 'EHD1', 'EHD2', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'LAMC2', 'MAP2K3', 'MET', 'MYH9', 'MYOF', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R11', 'PPP1R12A', 'PPP1R14A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SH3KBP1', 'SPAG9', 'SRGN', 'TES', 'TIMP1', 'TWF1', 'TWIST2', 'TYMP', 'VASP', 'VCL', 'VIM', 'ZYX']",0
GO:0009167,purine ribonucleoside monophosphate metabolic process,0.000505785482280475,42,71,5,21031,0.07042253521126761,0.11904761904761904,"['ADA', 'ADK', 'AK3', 'IMPDH1', 'NT5E']",0
GO:0051716,cellular response to stimulus,0.0005920443686092903,7394,71,46,21031,0.647887323943662,0.0062212604814714636,"['ABI2', 'ADA', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'CDA', 'DIAPH1', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'MAP2K3', 'MET', 'MYH9', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R12A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SPAG9', 'SRGN', 'TIMP1', 'TYMP', 'VIM', 'WDR33', 'ZYX']",0
GO:1901700,response to oxygen-containing compound,0.0006269189569472855,1663,71,20,21031,0.28169014084507044,0.012026458208057728,"['AKAP9', 'AREG', 'BCAR1', 'CDA', 'EREG', 'EZR', 'GNAI2', 'GNB5', 'HYAL2', 'ITGA2', 'MAP2K3', 'MET', 'NT5E', 'PXN', 'RGS19', 'RHOB', 'ROCK1', 'TIMP1', 'TWIST2', 'VIM']",0
GO:1901657,glycosyl compound metabolic process,0.0006327450476887466,83,71,6,21031,0.08450704225352113,0.07228915662650602,"['ADA', 'ADK', 'CDA', 'DCTD', 'NT5E', 'TYMP']",0
GO:0009126,purine nucleoside monophosphate metabolic process,0.0006423433766341196,44,71,5,21031,0.07042253521126761,0.11363636363636363,"['ADA', 'ADK', 'AK3', 'IMPDH1', 'NT5E']",0
GO:0071363,cellular response to growth factor stimulus,0.0006826443612149537,681,71,13,21031,0.18309859154929578,0.01908957415565345,"['BCAR1', 'CD44', 'EHD1', 'FERMT1', 'HYAL2', 'ILK', 'ITGA3', 'ITGB5', 'MAP2K3', 'PDE8A', 'PTPN12', 'PXN', 'ZYX']",0
GO:0034404,nucleobase-containing small molecule biosynthetic process,0.000766893556655234,19,71,4,21031,0.056338028169014086,0.21052631578947367,"['ADA', 'ADK', 'DCTD', 'NT5E']",0
GO:0009163,nucleoside biosynthetic process,0.000766893556655234,19,71,4,21031,0.056338028169014086,0.21052631578947367,"['ADA', 'ADK', 'DCTD', 'NT5E']",0
KEGG:04670,Leukocyte transendothelial migration,0.0008208240103086992,114,57,7,8484,0.12280701754385964,0.06140350877192982,"['BCAR1', 'EZR', 'GNAI2', 'PXN', 'ROCK1', 'VASP', 'VCL']",0
GO:0050789,regulation of biological process,0.0008766263458979715,12287,71,61,21031,0.8591549295774648,0.00496459672824937,"['ABI2', 'ADA', 'AHNAK', 'AHNAK2', 'AKAP9', 'AREG', 'BCAR1', 'CAPZA1', 'CD44', 'CDA', 'DIAPH1', 'EHD1', 'EHD2', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'LAMC2', 'MAP2K3', 'MET', 'MYH9', 'MYOF', 'NT5E', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R11', 'PPP1R12A', 'PPP1R14A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SH3KBP1', 'SPAG9', 'SRGN', 'TES', 'TIMP1', 'TWF1', 'TWIST2', 'TYMP', 'VASP', 'VCL', 'VIM', 'ZYX']",0
GO:0032970,regulation of actin filament-based process,0.0008939658084661441,376,71,10,21031,0.14084507042253522,0.026595744680851064,"['ABI2', 'AKAP9', 'CAPZA1', 'MET', 'MYH9', 'PXN', 'RAC3', 'ROCK1', 'TWF1', 'VASP']",0
GO:0065007,biological regulation,0.0009143925608551586,12680,71,62,21031,0.8732394366197183,0.004889589905362776,"['ABI2', 'ADA', 'AHNAK', 'AHNAK2', 'AK3', 'AKAP9', 'AREG', 'BCAR1', 'CAPZA1', 'CD44', 'CDA', 'DIAPH1', 'EHD1', 'EHD2', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'GNB5', 'GNG11', 'GNG12', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'ITGB5', 'LAMC2', 'MAP2K3', 'MET', 'MYH9', 'MYOF', 'NT5E', 'PAK4', 'PDE8A', 'PKN1', 'PPP1CB', 'PPP1R10', 'PPP1R11', 'PPP1R12A', 'PPP1R14A', 'PTPN12', 'PXN', 'RAC3', 'RALB', 'RGS19', 'RHOB', 'RND3', 'ROCK1', 'S100A4', 'SAV1', 'SH3KBP1', 'SPAG9', 'SRGN', 'TES', 'TIMP1', 'TWF1', 'TWIST2', 'TYMP', 'VASP', 'VCL', 'VIM', 'ZYX']",0
GO:0051130,positive regulation of cellular component organization,0.0012381859915748788,1116,71,16,21031,0.22535211267605634,0.014336917562724014,"['ABI2', 'AHNAK', 'AKAP9', 'EHD1', 'EHD2', 'EREG', 'FERMT1', 'ITGA2', 'ITGA3', 'MET', 'PPP1R10', 'PXN', 'RALB', 'ROCK1', 'TWF1', 'VASP']",0
GO:0048522,positive regulation of cellular process,0.0012471969293590937,5717,71,39,21031,0.5492957746478874,0.006821759664159524,"['ABI2', 'ADA', 'AHNAK', 'AKAP9', 'AREG', 'BCAR1', 'CD44', 'EHD1', 'EHD2', 'EREG', 'EZR', 'FERMT1', 'GNAI2', 'HYAL2', 'ILK', 'ITGA2', 'ITGA3', 'LAMC2', 'MAP2K3', 'MET', 'MYH9', 'PDE8A', 'PKN1', 'PPP1R10', 'PPP1R12A', 'PXN', 'RAC3', 'RALB', 'RHOB', 'ROCK1', 'S100A4', 'SAV1', 'SH3KBP1', 'SPAG9', 'TIMP1', 'TWF1', 'TWIST2', 'VASP', 'VIM']",0
GO:0016310,phosphorylation,0.00132229044975547,1579,71,19,21031,0.2676056338028169,0.012032932235592146,"['ABI2', 'ADK', 'AK3', 'AKAP9', 'AREG', 'CD44', 'EREG', 'HYAL2', 'ILK', 'MAP2K3', 'MET', 'PAK4', 'PKN1', 'PPP1R14A', 'RALB', 'ROCK1', 'SH3KBP1', 'SPAG9', 'TWF1']",0
GO:0050793,regulation of developmental process,0.001371890798856849,2455,71,24,21031,0.3380281690140845,0.009775967413441956,"['ABI2', 'ADA', 'AREG', 'CD44', 'DIAPH1', 'EHD1', 'EHD2', 'EREG', 'EZR', 'FERMT1', 'ILK', 'MYH9', 'PAK4', 'PKN1', 'RAC3', 'RHOB', 'ROCK1', 'SAV1', 'SH3KBP1', 'SPAG9', 'SRGN', 'TWIST2', 'TYMP', 'VCL']",0
GO:0019220,regulation of phosphate metabolic process,0.0014946858865884306,1132,71,16,21031,0.22535211267605634,0.014134275618374558,"['AKAP9', 'AREG', 'CD44', 'CDA', 'EREG', 'HYAL2', 'ILK', 'MAP2K3', 'PKN1', 'PPP1R11', 'PPP1R12A', 'PPP1R14A', 'RALB', 'ROCK1', 'SPAG9', 'TWF1']",0
GO:0051174,regulation of phosphorus metabolic process,0.0015122122036679425,1133,71,16,21031,0.22535211267605634,0.01412180052956752,"['AKAP9', 'AREG', 'CD44', 'CDA', 'EREG', 'HYAL2', 'ILK', 'MAP2K3', 'PKN1', 'PPP1R11', 'PPP1R12A', 'PPP1R14A', 'RALB', 'ROCK1', 'SPAG9', 'TWF1']",0
KEGG:00230,Purine metabolism,0.0015827032374232896,126,57,7,8484,0.12280701754385964,0.05555555555555555,"['ADA', 'ADK', 'AK3', 'ENTPD6', 'IMPDH1', 'NT5E', 'PDE8A']",0
KEGG:04151,PI3K-Akt signaling pathway,0.0016248082269101098,356,57,11,8484,0.19298245614035087,0.03089887640449438,"['AREG', 'EREG', 'GNB5', 'GNG11', 'GNG12', 'ITGA2', 'ITGA3', 'ITGB5', 'LAMC2', 'MET', 'PKN1']",0
