native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:0030030,cell projection organization,0.0022096632181519095,1613,26,11,21031,0.4230769230769231,0.006819590824550527,"['TPM1', 'FSCN1', 'MYH9', 'PALLD', 'S100A6', 'VASP', 'EZR', 'AREG', 'FLNA', 'CD44', 'ENAH']",1
GO:0048856,anatomical structure development,0.0038957676348421078,5899,26,19,21031,0.7307692307692307,0.0032208848957450413,"['TPM1', 'NRG1', 'MYH9', 'PALLD', 'TNNT1', 'ANXA1', 'S100A4', 'S100A6', 'VASP', 'CD24', 'EZR', 'ACTN1', 'AREG', 'FLNA', 'DHRS3', 'CACYBP', 'EREG', 'CD44', 'ENAH']",1
GO:0038128,ERBB2 signaling pathway,0.004713098644980284,23,26,3,21031,0.11538461538461539,0.13043478260869565,"['NRG1', 'AREG', 'EREG']",1
GO:0001778,plasma membrane repair,0.01074286405682777,30,26,3,21031,0.11538461538461539,0.1,"['MYH9', 'AHNAK', 'MYOF']",1
GO:0042692,muscle cell differentiation,0.011415186198900166,395,26,6,21031,0.23076923076923078,0.015189873417721518,"['TPM1', 'NRG1', 'MYH9', 'TNNT1', 'ACTN1', 'EREG']",1
GO:0030154,cell differentiation,0.011532297042725223,4366,26,16,21031,0.6153846153846154,0.0036646816307833257,"['TPM1', 'NRG1', 'MYH9', 'PALLD', 'TNNT1', 'ANXA1', 'S100A4', 'S100A6', 'VASP', 'CD24', 'EZR', 'ACTN1', 'AREG', 'FLNA', 'EREG', 'ENAH']",1
GO:0048869,cellular developmental process,0.011568333336231749,4367,26,16,21031,0.6153846153846154,0.0036638424547744447,"['TPM1', 'NRG1', 'MYH9', 'PALLD', 'TNNT1', 'ANXA1', 'S100A4', 'S100A6', 'VASP', 'CD24', 'EZR', 'ACTN1', 'AREG', 'FLNA', 'EREG', 'ENAH']",1
GO:0032502,developmental process,0.01689387892662473,6453,26,19,21031,0.7307692307692307,0.0029443669611033626,"['TPM1', 'NRG1', 'MYH9', 'PALLD', 'TNNT1', 'ANXA1', 'S100A4', 'S100A6', 'VASP', 'CD24', 'EZR', 'ACTN1', 'AREG', 'FLNA', 'DHRS3', 'CACYBP', 'EREG', 'CD44', 'ENAH']",1
GO:0022604,regulation of cell morphogenesis,0.01789142293279779,245,26,5,21031,0.19230769230769232,0.02040816326530612,"['TPM1', 'MYH9', 'ANXA1', 'EZR', 'CD44']",1
GO:0048731,system development,0.020251158723285693,3973,26,15,21031,0.5769230769230769,0.003775484520513466,"['TPM1', 'NRG1', 'MYH9', 'PALLD', 'ANXA1', 'S100A6', 'VASP', 'CD24', 'AREG', 'FLNA', 'DHRS3', 'CACYBP', 'EREG', 'CD44', 'ENAH']",1
GO:0038135,ERBB2-ERBB4 signaling pathway,0.023649983858980105,5,26,2,21031,0.07692307692307693,0.4,"['NRG1', 'EREG']",1
GO:0016043,cellular component organization,0.023779327954038885,8151,26,21,21031,0.8076923076923077,0.002576370997423629,"['TPM1', 'FSCN1', 'ZYX', 'NRG1', 'MYH9', 'AHNAK', 'PALLD', 'TNNT1', 'ANXA1', 'TPM2', 'S100A6', 'VASP', 'CD24', 'EZR', 'ACTN1', 'AREG', 'FLNA', 'EREG', 'MYOF', 'CD44', 'ENAH']",1
GO:0045785,positive regulation of cell adhesion,0.03330602450085301,477,26,6,21031,0.23076923076923078,0.012578616352201259,"['TPM1', 'NRG1', 'ANXA1', 'CD24', 'FLNA', 'CD44']",1
GO:0038138,ERBB4-ERBB4 signaling pathway,0.035447989331483395,6,26,2,21031,0.07692307692307693,0.3333333333333333,"['NRG1', 'EREG']",1
GO:0006996,organelle organization,0.037211650567730035,3613,26,14,21031,0.5384615384615384,0.0038748962081372822,"['TPM1', 'FSCN1', 'ZYX', 'MYH9', 'PALLD', 'TNNT1', 'ANXA1', 'TPM2', 'VASP', 'EZR', 'ACTN1', 'FLNA', 'EREG', 'ENAH']",1
GO:0071840,cellular component organization or biogenesis,0.03763975626136019,8361,26,21,21031,0.8076923076923077,0.002511661284535343,"['TPM1', 'FSCN1', 'ZYX', 'NRG1', 'MYH9', 'AHNAK', 'PALLD', 'TNNT1', 'ANXA1', 'TPM2', 'S100A6', 'VASP', 'CD24', 'EZR', 'ACTN1', 'AREG', 'FLNA', 'EREG', 'MYOF', 'CD44', 'ENAH']",1
GO:0030855,epithelial cell differentiation,0.038356128385178545,740,26,7,21031,0.2692307692307692,0.00945945945945946,"['NRG1', 'PALLD', 'ANXA1', 'CD24', 'EZR', 'FLNA', 'EREG']",1
GO:0008360,regulation of cell shape,0.04047655471814172,140,26,4,21031,0.15384615384615385,0.02857142857142857,"['TPM1', 'MYH9', 'ANXA1', 'EZR']",1
KEGG:04530,Tight junction,0.0459078079191526,170,21,4,8484,0.19047619047619047,0.023529411764705882,"['MYH9', 'VASP', 'EZR', 'ACTN1']",1
GO:0010638,positive regulation of organelle organization,0.045908177642368764,505,26,6,21031,0.23076923076923078,0.011881188118811881,"['TPM1', 'FSCN1', 'ANXA1', 'VASP', 'FLNA', 'EREG']",1
GO:1905684,regulation of plasma membrane repair,0.04958943501584251,7,26,2,21031,0.07692307692307693,0.2857142857142857,"['MYH9', 'AHNAK']",1
GO:0032501,multicellular organismal process,0.04958974538401385,7669,26,20,21031,0.7692307692307693,0.0026079019428869475,"['TPM1', 'NRG1', 'MYH9', 'PALLD', 'TNNT1', 'ANXA1', 'TPM2', 'S100A6', 'VASP', 'CD24', 'EZR', 'AREG', 'FLNA', 'ALDH1A1', 'DHRS3', 'CACYBP', 'EREG', 'MYOF', 'CD44', 'ENAH']",1
GO:0044597,daunorubicin metabolic process,5.408616200966802e-10,9,7,4,21031,0.5714285714285714,0.4444444444444444,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0030647,aminoglycoside antibiotic metabolic process,9.013331265753356e-10,10,7,4,21031,0.5714285714285714,0.4,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0044598,doxorubicin metabolic process,9.013331265753356e-10,10,7,4,21031,0.5714285714285714,0.4,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0030638,polyketide metabolic process,9.013331265753356e-10,10,7,4,21031,0.5714285714285714,0.4,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0016137,glycoside metabolic process,2.0771311104026543e-08,20,7,4,21031,0.5714285714285714,0.2,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:1902644,tertiary alcohol metabolic process,3.1353444314013985e-08,22,7,4,21031,0.5714285714285714,0.18181818181818182,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0071395,cellular response to jasmonic acid stimulus,9.030244413040986e-08,4,7,3,21031,0.42857142857142855,0.75,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0009753,response to jasmonic acid,9.030244413040986e-08,4,7,3,21031,0.42857142857142855,0.75,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:1901661,quinone metabolic process,4.786576711347835e-07,42,7,4,21031,0.5714285714285714,0.09523809523809523,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0120254,olefinic compound metabolic process,5.124355914713115e-07,161,7,5,21031,0.7142857142857143,0.031055900621118012,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0019748,secondary metabolic process,1.5681677810500842e-06,56,7,4,21031,0.5714285714285714,0.07142857142857142,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:1901657,glycosyl compound metabolic process,7.821636462000494e-06,83,7,4,21031,0.5714285714285714,0.04819277108433735,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0042448,progesterone metabolic process,1.532296237460283e-05,17,7,3,21031,0.42857142857142855,0.17647058823529413,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0034308,primary alcohol metabolic process,2.108883759119682e-05,106,7,4,21031,0.5714285714285714,0.03773584905660377,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0033559,unsaturated fatty acid metabolic process,2.5409964926494677e-05,111,7,4,21031,0.5714285714285714,0.036036036036036036,"['AKR1C2', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0006066,alcohol metabolic process,3.392755843900027e-05,371,7,5,21031,0.7142857142857143,0.013477088948787063,"['AKR1C2', 'QDPR', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0006690,icosanoid metabolic process,3.481659830076401e-05,120,7,4,21031,0.5714285714285714,0.03333333333333333,"['AKR1C2', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0044281,small molecule metabolic process,3.500760527560478e-05,1813,7,7,21031,1.0,0.003861003861003861,"['AKR1C2', 'QDPR', 'AKR1B10', 'AKR1C3', 'G6PC3', 'AKR1C1', 'MGLL']",2
KEGG:00790,Folate biosynthesis,4.8432727181854194e-05,27,7,3,8484,0.42857142857142855,0.1111111111111111,"['QDPR', 'AKR1B10', 'AKR1C3']",2
GO:0016107,sesquiterpenoid catabolic process,9.496205282454101e-05,2,7,2,21031,0.2857142857142857,1.0,"['AKR1B10', 'AKR1C3']",2
GO:0016487,farnesol metabolic process,9.496205282454101e-05,2,7,2,21031,0.2857142857142857,1.0,"['AKR1B10', 'AKR1C3']",2
GO:0016488,farnesol catabolic process,9.496205282454101e-05,2,7,2,21031,0.2857142857142857,1.0,"['AKR1B10', 'AKR1C3']",2
GO:0071398,cellular response to fatty acid,0.00014710499081929847,35,7,3,21031,0.42857142857142855,0.08571428571428572,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0008207,C21-steroid hormone metabolic process,0.0001895257660373562,38,7,3,21031,0.42857142857142855,0.07894736842105263,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:1901615,organic hydroxy compound metabolic process,0.0002835350432301204,568,7,5,21031,0.7142857142857143,0.008802816901408451,"['AKR1C2', 'QDPR', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0006714,sesquiterpenoid metabolic process,0.00028484100080905305,3,7,2,21031,0.2857142857142857,0.6666666666666666,"['AKR1B10', 'AKR1C3']",2
KEGG:01100,Metabolic pathways,0.0003074527310551434,1537,7,7,8484,1.0,0.004554326610279766,"['AKR1C2', 'QDPR', 'AKR1B10', 'AKR1C3', 'G6PC3', 'AKR1C1', 'MGLL']",2
GO:0006693,prostaglandin metabolic process,0.000388022606468724,48,7,3,21031,0.42857142857142855,0.0625,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0006692,prostanoid metabolic process,0.00041326938457121414,49,7,3,21031,0.42857142857142855,0.061224489795918366,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0042180,cellular ketone metabolic process,0.0004200753143610615,223,7,4,21031,0.5714285714285714,0.017937219730941704,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0016095,polyprenol catabolic process,0.0005695916991739765,4,7,2,21031,0.2857142857142857,0.5,"['AKR1B10', 'AKR1C3']",2
GO:0042445,hormone metabolic process,0.0005825678254312812,242,7,4,21031,0.5714285714285714,0.01652892561983471,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
KEGG:00140,Steroid hormone biosynthesis,0.0006185020857349043,62,7,3,8484,0.42857142857142855,0.04838709677419355,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0070542,response to fatty acid,0.0006555822985241451,57,7,3,21031,0.42857142857142855,0.05263157894736842,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0071799,cellular response to prostaglandin D stimulus,0.0009491690160223067,5,7,2,21031,0.2857142857142857,0.4,"['AKR1C2', 'AKR1C3']",2
GO:0071798,response to prostaglandin D,0.0009491690160223067,5,7,2,21031,0.2857142857142857,0.4,"['AKR1C2', 'AKR1C3']",2
GO:0001523,retinoid metabolic process,0.0020509944684091613,83,7,3,21031,0.42857142857142855,0.03614457831325301,"['AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0016101,diterpenoid metabolic process,0.0024478080360162404,88,7,3,21031,0.42857142857142855,0.03409090909090909,"['AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0016115,terpenoid catabolic process,0.002656409551684658,8,7,2,21031,0.2857142857142857,0.25,"['AKR1B10', 'AKR1C3']",2
GO:0019752,carboxylic acid metabolic process,0.002759098586527191,899,7,5,21031,0.7142857142857143,0.0055617352614015575,"['AKR1C2', 'QDPR', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0043436,oxoacid metabolic process,0.003108837398906732,921,7,5,21031,0.7142857142857143,0.0054288816503800215,"['AKR1C2', 'QDPR', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0006082,organic acid metabolic process,0.003210073857592176,927,7,5,21031,0.7142857142857143,0.005393743257820928,"['AKR1C2', 'QDPR', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0006721,terpenoid metabolic process,0.003493225560115176,99,7,3,21031,0.42857142857142855,0.030303030303030304,"['AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0006631,fatty acid metabolic process,0.004185187514150239,397,7,4,21031,0.5714285714285714,0.010075566750629723,"['AKR1C2', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0044255,cellular lipid metabolic process,0.0047810484140827164,1005,7,5,21031,0.7142857142857143,0.004975124378109453,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0008300,isoprenoid catabolic process,0.005215466141616639,11,7,2,21031,0.2857142857142857,0.18181818181818182,"['AKR1B10', 'AKR1C3']",2
GO:1901135,carbohydrate derivative metabolic process,0.007162652420092096,1091,7,5,21031,0.7142857142857143,0.00458295142071494,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'G6PC3', 'AKR1C1']",2
GO:0006720,isoprenoid metabolic process,0.009285911378206004,137,7,3,21031,0.42857142857142855,0.021897810218978103,"['AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0034310,primary alcohol catabolic process,0.009950486389876573,15,7,2,21031,0.2857142857142857,0.13333333333333333,"['AKR1B10', 'AKR1C3']",2
GO:0042574,retinal metabolic process,0.012884162623389359,17,7,2,21031,0.2857142857142857,0.11764705882352941,"['AKR1C3', 'AKR1C1']",2
KEGG:00052,Galactose metabolism,0.013886394930418303,32,7,2,8484,0.2857142857142857,0.0625,"['AKR1B10', 'G6PC3']",2
GO:0010817,regulation of hormone levels,0.014885120271121354,547,7,4,21031,0.5714285714285714,0.007312614259597806,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0044283,small molecule biosynthetic process,0.020331899949826617,592,7,4,21031,0.5714285714285714,0.006756756756756757,"['QDPR', 'AKR1C3', 'G6PC3', 'MGLL']",2
GO:0006629,lipid metabolic process,0.02333551162300253,1388,7,5,21031,0.7142857142857143,0.0036023054755043226,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1', 'MGLL']",2
GO:0071379,cellular response to prostaglandin stimulus,0.02394553915496871,23,7,2,21031,0.2857142857142857,0.08695652173913043,"['AKR1C2', 'AKR1C3']",2
GO:0032787,monocarboxylic acid metabolic process,0.02581546435851298,629,7,4,21031,0.5714285714285714,0.006359300476947536,"['AKR1C2', 'AKR1C3', 'AKR1C1', 'MGLL']",2
KEGG:05208,Chemical carcinogenesis - reactive oxygen species,0.02741934157056854,221,7,3,8484,0.42857142857142855,0.013574660633484163,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0016093,polyprenol metabolic process,0.030745449709822324,26,7,2,21031,0.2857142857142857,0.07692307692307693,"['AKR1B10', 'AKR1C3']",2
GO:0044242,cellular lipid catabolic process,0.04097190651600806,225,7,3,21031,0.42857142857142855,0.013333333333333334,"['AKR1B10', 'AKR1C3', 'MGLL']",2
KEGG:00360,Phenylalanine metabolism,8.822045940629566e-05,16,2,2,8484,1.0,0.125,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00340,Histidine metabolism,0.000169824384357119,22,2,2,8484,1.0,0.09090909090909091,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00410,beta-Alanine metabolism,0.0003418542801993955,31,2,2,8484,1.0,0.06451612903225806,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00350,Tyrosine metabolism,0.0004631574118830517,36,2,2,8484,1.0,0.05555555555555555,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00010,Glycolysis / Gluconeogenesis,0.0016254619645609948,67,2,2,8484,1.0,0.029850746268656716,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00982,Drug metabolism - cytochrome P450,0.0016747183877295119,68,2,2,8484,1.0,0.029411764705882353,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00980,Metabolism of xenobiotics by cytochrome P450,0.001985695507136707,74,2,2,8484,1.0,0.02702702702702703,"['ALDH3A1', 'ALDH3B1']",3
GO:0006081,cellular aldehyde metabolic process,0.006712347483877537,76,2,2,21031,1.0,0.02631578947368421,"['ALDH3A1', 'ALDH3B1']",3
KEGG:00030,Pentose phosphate pathway,2.18716315946044e-06,31,3,3,8484,1.0,0.0967741935483871,"['TKT', 'PFKP', 'ALDOA']",4
KEGG:01230,Biosynthesis of amino acids,3.154186087850138e-05,74,3,3,8484,1.0,0.04054054054054054,"['TKT', 'PFKP', 'ALDOA']",4
KEGG:01200,Carbon metabolism,0.00012013826916275402,115,3,3,8484,1.0,0.02608695652173913,"['TKT', 'PFKP', 'ALDOA']",4
GO:0019362,pyridine nucleotide metabolic process,0.00024392306751139052,166,3,3,21031,1.0,0.018072289156626505,"['TKT', 'PFKP', 'ALDOA']",4
GO:0046496,nicotinamide nucleotide metabolic process,0.00024392306751139052,166,3,3,21031,1.0,0.018072289156626505,"['TKT', 'PFKP', 'ALDOA']",4
GO:0030388,"fructose 1,6-bisphosphate metabolic process",0.00024659994609803066,9,3,2,21031,0.6666666666666666,0.2222222222222222,"['PFKP', 'ALDOA']",4
GO:0072524,pyridine-containing compound metabolic process,0.00027151290182451693,172,3,3,21031,1.0,0.01744186046511628,"['TKT', 'PFKP', 'ALDOA']",4
KEGG:00051,Fructose and mannose metabolism,0.0023095051353972064,34,3,2,8484,0.6666666666666666,0.058823529411764705,"['PFKP', 'ALDOA']",4
GO:0019693,ribose phosphate metabolic process,0.006156745812309609,485,3,3,21031,1.0,0.006185567010309278,"['TKT', 'PFKP', 'ALDOA']",4
GO:0006091,generation of precursor metabolites and energy,0.007374026700612276,515,3,3,21031,1.0,0.005825242718446602,"['TKT', 'PFKP', 'ALDOA']",4
GO:0006163,purine nucleotide metabolic process,0.008408883656566597,538,3,3,21031,1.0,0.0055762081784386614,"['TKT', 'PFKP', 'ALDOA']",4
KEGG:00010,Glycolysis / Gluconeogenesis,0.009078499224825726,67,3,2,8484,0.6666666666666666,0.029850746268656716,"['PFKP', 'ALDOA']",4
GO:0072521,purine-containing compound metabolic process,0.009846115604239175,567,3,3,21031,1.0,0.005291005291005291,"['TKT', 'PFKP', 'ALDOA']",4
GO:0009117,nucleotide metabolic process,0.011729230943423338,601,3,3,21031,1.0,0.004991680532445923,"['TKT', 'PFKP', 'ALDOA']",4
GO:0006753,nucleoside phosphate metabolic process,0.012204684459906525,609,3,3,21031,1.0,0.0049261083743842365,"['TKT', 'PFKP', 'ALDOA']",4
