native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,cluster
GO:0006692,prostanoid metabolic process,0.00011089021463314152,49,87,6,21031,0.06896551724137931,0.12244897959183673,"['AKR1B1', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'MIF']",0
KEGG:00010,Glycolysis / Gluconeogenesis,0.00014743080059465705,67,74,7,8484,0.0945945945945946,0.1044776119402985,"['ALDOA', 'ENO1', 'G6PC3', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:1901135,carbohydrate derivative metabolic process,0.00017322036933237498,1091,87,19,21031,0.21839080459770116,0.017415215398716773,"['AK3', 'AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ALDH1A1', 'ALDOA', 'CD44', 'ENO1', 'G6PC3', 'GAPDH', 'HMGCS1', 'LDHA', 'PFKFB3', 'PFKP', 'PKM', 'TALDO1', 'TKT']",0
GO:0060429,epithelium development,0.00021183649358818058,1225,87,20,21031,0.22988505747126436,0.0163265306122449,"['AKR1B1', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'AREG', 'CD24', 'CD44', 'EREG', 'EZR', 'NRG1', 'PALLD', 'PFN1', 'RDX', 'RPS7', 'SDC1', 'TJP1', 'TUBB', 'VASP', 'VIM']",0
GO:0065008,regulation of biological quality,0.0003426912654695215,2846,87,31,21031,0.3563218390804598,0.01089248067463106,"['AK3', 'AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ALDH1A1', 'ALDOA', 'ANXA1', 'ANXA2', 'CALM2', 'CCT3', 'CCT5', 'CD24', 'EZR', 'GAPDH', 'GLRX', 'KIF5B', 'MYH9', 'MYO10', 'NRG1', 'PFN1', 'RDX', 'RPS7', 'SPP1', 'TJP1', 'TMX1', 'TUBB', 'TWF1', 'VASP', 'VIM']",0
GO:0006721,terpenoid metabolic process,0.00038581261189202714,99,87,7,21031,0.08045977011494253,0.0707070707070707,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C3', 'ALDH1A1', 'FDFT1', 'HMGCS1']",0
GO:0046031,ADP metabolic process,0.00041347260703837173,100,87,7,21031,0.08045977011494253,0.07,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0009753,response to jasmonic acid,0.0005928132070305627,4,87,3,21031,0.034482758620689655,0.75,"['AKR1C1', 'AKR1C2', 'AKR1C3']",0
GO:0071395,cellular response to jasmonic acid stimulus,0.0005928132070305627,4,87,3,21031,0.034482758620689655,0.75,"['AKR1C1', 'AKR1C2', 'AKR1C3']",0
GO:0009888,tissue development,0.0007370182127297807,2010,87,25,21031,0.28735632183908044,0.012437810945273632,"['AKR1B1', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'AREG', 'CD24', 'CD44', 'EREG', 'EZR', 'ITGA3', 'MYH9', 'NRG1', 'PALLD', 'PFN1', 'RDX', 'RPS7', 'S100A4', 'SDC1', 'SPP1', 'TJP1', 'TUBB', 'TXNRD1', 'VASP', 'VIM']",0
GO:0030855,epithelial cell differentiation,0.0007394987031093259,740,87,15,21031,0.1724137931034483,0.02027027027027027,"['AKR1B1', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'CD24', 'EREG', 'EZR', 'NRG1', 'PALLD', 'RDX', 'SDC1', 'TJP1', 'TUBB', 'VIM']",0
KEGG:05132,Salmonella infection,0.0008131157835927893,249,74,11,8484,0.14864864864864866,0.04417670682730924,"['AHNAK', 'AHNAK2', 'ANXA2', 'GAPDH', 'KIF5B', 'PFN1', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B', 'TXN']",0
GO:0006066,alcohol metabolic process,0.0008155485293523906,371,87,11,21031,0.12643678160919541,0.029649595687331536,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ALDH1A1', 'FDFT1', 'HMGCS1', 'IDH1', 'QDPR', 'SQLE']",0
GO:0033559,unsaturated fatty acid metabolic process,0.0008457135389129553,111,87,7,21031,0.08045977011494253,0.06306306306306306,"['AKR1B1', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'EPHX1', 'MIF']",0
GO:0009135,purine nucleoside diphosphate metabolic process,0.0008990948989370266,112,87,7,21031,0.08045977011494253,0.0625,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0009179,purine ribonucleoside diphosphate metabolic process,0.0008990948989370266,112,87,7,21031,0.08045977011494253,0.0625,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
KEGG:00051,Fructose and mannose metabolism,0.0008998533353337377,34,74,5,8484,0.06756756756756757,0.14705882352941177,"['AKR1B1', 'AKR1B10', 'ALDOA', 'PFKFB3', 'PFKP']",0
GO:0006950,response to stress,0.0010441071410730333,3855,87,36,21031,0.41379310344827586,0.00933852140077821,"['AHNAK', 'AK3', 'AKR1B1', 'AKR1C3', 'ANXA1', 'ANXA2', 'AREG', 'CD24', 'CD44', 'ENO1', 'EREG', 'GAPDH', 'GPX2', 'HMOX1', 'IDH1', 'KIF5B', 'MAP7', 'MGST1', 'MIF', 'MYH9', 'MYOF', 'NQO1', 'NRG1', 'PRDX1', 'PRDX4', 'SDC1', 'SPP1', 'TMX1', 'TUBB', 'TUBB4B', 'TXN', 'TXNRD1', 'TXNRD2', 'VIM', 'VKORC1L1', 'ZYX']",0
GO:1901615,organic hydroxy compound metabolic process,0.0012678730359235934,568,87,13,21031,0.14942528735632185,0.022887323943661973,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ALDH1A1', 'FDFT1', 'HMGCS1', 'IDH1', 'LDHA', 'NQO1', 'QDPR', 'SQLE']",0
GO:0006690,icosanoid metabolic process,0.0014375326291723343,120,87,7,21031,0.08045977011494253,0.058333333333333334,"['AKR1B1', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'EPHX1', 'MIF']",0
GO:0006081,cellular aldehyde metabolic process,0.0015857434520572865,76,87,6,21031,0.06896551724137931,0.07894736842105263,"['AKR1C1', 'AKR1C3', 'ALDH1A1', 'IDH1', 'TALDO1', 'TKT']",0
GO:0009185,ribonucleoside diphosphate metabolic process,0.0016079320517948903,122,87,7,21031,0.08045977011494253,0.05737704918032787,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:1901565,organonitrogen compound catabolic process,0.0017653959694318342,1399,87,20,21031,0.22988505747126436,0.014295925661186561,"['ALDOA', 'ANXA2', 'BLVRB', 'CD44', 'EEF1A1', 'ENO1', 'EZR', 'GAPDH', 'HMOX1', 'LDHA', 'NQO1', 'ODC1', 'PFKP', 'PKM', 'QDPR', 'RDX', 'RPS7', 'SAT1', 'SMOX', 'TMX1']",0
GO:0005996,monosaccharide metabolic process,0.0020420891401021104,250,87,9,21031,0.10344827586206896,0.036,"['AKR1B1', 'ALDOA', 'ENO1', 'G6PC3', 'GAPDH', 'GSTO1', 'PFKFB3', 'PFKP', 'PKM']",0
GO:0009132,nucleoside diphosphate metabolic process,0.0023439915444349395,129,87,7,21031,0.08045977011494253,0.05426356589147287,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0006091,generation of precursor metabolites and energy,0.0029780488489983,515,87,12,21031,0.13793103448275862,0.02330097087378641,"['AKR1B1', 'ALDOA', 'ENO1', 'GAPDH', 'GPX2', 'IDH1', 'LDHA', 'PFKP', 'PKM', 'QDPR', 'TALDO1', 'TKT']",0
GO:1901564,organonitrogen compound metabolic process,0.0030620614155998285,5986,87,46,21031,0.5287356321839081,0.007684597393919144,"['AK3', 'ALDH1A1', 'ALDOA', 'ANXA1', 'ANXA2', 'AREG', 'BLVRB', 'CALM2', 'CCT3', 'CCT5', 'CD24', 'CD44', 'EEF1A1', 'ENO1', 'EREG', 'EZR', 'GAPDH', 'GSTO1', 'HMGCS1', 'HMOX1', 'IDH1', 'LDHA', 'MIF', 'MYH9', 'NIT2', 'NQO1', 'NRG1', 'ODC1', 'PFKP', 'PKM', 'PRDX4', 'QDPR', 'RDX', 'RPS27', 'RPS4X', 'RPS7', 'SAT1', 'SMOX', 'SVBP', 'TALDO1', 'TKT', 'TMX1', 'TWF1', 'TXN', 'VIM', 'VKORC1L1']",0
GO:0042060,wound healing,0.003094158325865817,425,87,11,21031,0.12643678160919541,0.02588235294117647,"['AHNAK', 'AK3', 'ANXA1', 'ANXA2', 'CD44', 'EREG', 'HMOX1', 'MYH9', 'MYOF', 'NRG1', 'TMX1']",0
GO:0000302,response to reactive oxygen species,0.003468959354459438,197,87,8,21031,0.09195402298850575,0.04060913705583756,"['ANXA1', 'AREG', 'HMOX1', 'NQO1', 'PRDX1', 'SDC1', 'TXN', 'TXNRD2']",0
GO:0006720,isoprenoid metabolic process,0.0035121435725893333,137,87,7,21031,0.08045977011494253,0.051094890510948905,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C3', 'ALDH1A1', 'FDFT1', 'HMGCS1']",0
KEGG:04066,HIF-1 signaling pathway,0.003775408832620742,109,74,7,8484,0.0945945945945946,0.06422018348623854,"['ALDOA', 'ENO1', 'GAPDH', 'HMOX1', 'LDHA', 'PFKFB3', 'PFKP']",0
KEGG:05130,Pathogenic Escherichia coli infection,0.004384765331416643,197,74,9,8484,0.12162162162162163,0.04568527918781726,"['EZR', 'GAPDH', 'MYH9', 'MYO10', 'TJP1', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B']",0
GO:0006096,glycolytic process,0.004601384945472285,91,87,6,21031,0.06896551724137931,0.06593406593406594,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0006163,purine nucleotide metabolic process,0.004685138813544487,538,87,12,21031,0.13793103448275862,0.022304832713754646,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'HMGCS1', 'IDH1', 'LDHA', 'NQO1', 'PFKP', 'PKM', 'TALDO1', 'TKT']",0
GO:1905684,regulation of plasma membrane repair,0.005140648279602748,7,87,3,21031,0.034482758620689655,0.42857142857142855,"['AHNAK', 'ANXA2', 'MYH9']",0
GO:0046032,ADP catabolic process,0.005227282491864808,93,87,6,21031,0.06896551724137931,0.06451612903225806,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0007010,cytoskeleton organization,0.005868034647469297,1512,87,20,21031,0.22988505747126436,0.013227513227513227,"['ACTN4', 'ALDOA', 'ANXA1', 'ENAH', 'EZR', 'GAPDH', 'MAP7', 'MYH9', 'PALLD', 'PFN1', 'RDX', 'TJP1', 'TUBA1B', 'TUBA1C', 'TUBB', 'TUBB4B', 'TWF1', 'VASP', 'VIM', 'ZYX']",0
GO:0019364,pyridine nucleotide catabolic process,0.005920921020142342,95,87,6,21031,0.06896551724137931,0.06315789473684211,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0051246,regulation of protein metabolic process,0.00627743810796401,2102,87,24,21031,0.27586206896551724,0.011417697431018078,"['ANXA2', 'AREG', 'CALM2', 'CD24', 'CD44', 'EEF1A1', 'ENO1', 'EREG', 'EZR', 'GAPDH', 'MIF', 'MYH9', 'NQO1', 'NRG1', 'ODC1', 'PKM', 'RDX', 'RPS4X', 'RPS7', 'SVBP', 'TMX1', 'TWF1', 'TXN', 'VIM']",0
GO:0009181,purine ribonucleoside diphosphate catabolic process,0.006294849046764309,96,87,6,21031,0.06896551724137931,0.0625,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0009137,purine nucleoside diphosphate catabolic process,0.006294849046764309,96,87,6,21031,0.06896551724137931,0.0625,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:1901700,response to oxygen-containing compound,0.006511647149565208,1663,87,21,21031,0.2413793103448276,0.012627781118460614,"['AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ALDH1A1', 'ANXA1', 'AREG', 'EREG', 'EZR', 'HMOX1', 'MGST1', 'MIF', 'NQO1', 'PKM', 'PRDX1', 'SDC1', 'SPP1', 'TJP1', 'TXN', 'TXNRD2', 'VIM']",0
GO:0009611,response to wounding,0.006697321635893362,557,87,12,21031,0.13793103448275862,0.02154398563734291,"['AHNAK', 'AK3', 'ANXA1', 'ANXA2', 'CD44', 'EREG', 'HMOX1', 'MYH9', 'MYOF', 'NRG1', 'SPP1', 'TMX1']",0
GO:0072526,pyridine-containing compound catabolic process,0.007100496327006686,98,87,6,21031,0.06896551724137931,0.061224489795918366,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
KEGG:00790,Folate biosynthesis,0.007191777067451618,27,74,4,8484,0.05405405405405406,0.14814814814814814,"['AKR1B1', 'AKR1B10', 'AKR1C3', 'QDPR']",0
GO:0009191,ribonucleoside diphosphate catabolic process,0.007533701727981834,99,87,6,21031,0.06896551724137931,0.06060606060606061,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
GO:0019748,secondary metabolic process,0.007585463970925192,56,87,5,21031,0.05747126436781609,0.08928571428571429,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3']",0
GO:0005975,carbohydrate metabolic process,0.00775104930633933,565,87,12,21031,0.13793103448275862,0.021238938053097345,"['AKR1B1', 'ALDOA', 'ENO1', 'G6PC3', 'GAPDH', 'GSTO1', 'IDH1', 'LDHA', 'PFKFB3', 'PFKP', 'PKM', 'TALDO1']",0
GO:0042542,response to hydrogen peroxide,0.007988184437829298,100,87,6,21031,0.06896551724137931,0.06,"['ANXA1', 'AREG', 'HMOX1', 'NQO1', 'SDC1', 'TXN']",0
GO:0072521,purine-containing compound metabolic process,0.008036322751284944,567,87,12,21031,0.13793103448275862,0.021164021164021163,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'HMGCS1', 'IDH1', 'LDHA', 'NQO1', 'PFKP', 'PKM', 'TALDO1', 'TKT']",0
GO:0042180,cellular ketone metabolic process,0.008720030093605387,223,87,8,21031,0.09195402298850575,0.03587443946188341,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ANXA1', 'NQO1', 'VKORC1L1']",0
GO:0055086,nucleobase-containing small molecule metabolic process,0.008841871147455509,677,87,13,21031,0.14942528735632185,0.019202363367799114,"['AK3', 'ALDOA', 'ENO1', 'GAPDH', 'GLRX', 'HMGCS1', 'IDH1', 'LDHA', 'NQO1', 'PFKP', 'PKM', 'TALDO1', 'TKT']",0
GO:0009134,nucleoside diphosphate catabolic process,0.009487310407796936,103,87,6,21031,0.06896551724137931,0.05825242718446602,"['ALDOA', 'ENO1', 'GAPDH', 'LDHA', 'PFKP', 'PKM']",0
KEGG:04530,Tight junction,0.009642756386783012,170,74,8,8484,0.10810810810810811,0.047058823529411764,"['ACTN4', 'EZR', 'MYH9', 'RDX', 'TJP1', 'TUBA1B', 'TUBA1C', 'VASP']",0
GO:0120254,olefinic compound metabolic process,0.010276344248377024,161,87,7,21031,0.08045977011494253,0.043478260869565216,"['AKR1B1', 'AKR1B10', 'AKR1C1', 'AKR1C2', 'AKR1C3', 'ALDH1A1', 'EPHX1']",0
