genes_names,lfc_cluster4
LINC00998,0.20531269000379146
CAV2,-0.2725049094173387
CAV1,-0.17231743698510749
FAM3C,0.3430546429210546
NDUFA5,0.437824031115655
HILPDA,-0.14540723078334455
AKR1B1,-0.06973174600911382
AKR1B10,-0.9348480040693291
C7orf55,0.27933997661405946
SSBP1,0.14760313713481207
SLC25A6,0.07475791993485
SH3KBP1,0.8892991302071546
PRDX4,0.18099435349234114
SAT1,0.48179641182655636
EIF2S3,-0.23144997135304532
NR0B1,-0.46267155751088
TIMP1,0.5287659724804438
PCSK1N,-0.4274587869611628
IQSEC2,0.33638549328222717
RPS4X,-0.030188933962585457
WBP5,-0.19143264026577286
MORC4,0.9175551725328862
MCTS1,0.3312607775366181
HPRT1,-0.23524033292661017
FAM127A,-0.22612721173095676
LDOC1,0.3952581150717395
HMGB3,-0.07541916864242508
FLNA,-0.4735407390133321
FDFT1,-0.6391549547143005
CTSB,0.5126270321189577
MTUS1,-0.5601434594511647
PCM1,-0.3729700936289017
ASAH1,-0.39650870874853766
DOCK5,-0.20312649719945353
DPYSL2,-0.7612182915442508
CLU,-0.29298628732423393
DUSP4,1.4954599576502563
EIF4EBP1,0.16918524365771404
FGFR1,-0.5963122094343664
SFRP1,1.8973136048620276
VDAC3,-0.20026388738536607
CEBPD,-0.8951407444503242
TRAM1,-1.4094567174298174
TMEM70,0.2884418489642173
ZFAND1,0.3136927934613906
EBAG9,0.3480253699352947
SQLE,-0.6249321893793202
MYC,0.2439882151817719
LY6K,0.7238502667492606
VPS28,0.493457781242346
C8orf82,0.33417314309015106
AK3,0.2768282406772538
RP11-408N14.1,0.4785681673688948
DNAJA1,-0.17530070435194567
CHMP5,0.3801611206864975
TPM2,-0.2461363493168014
CREB3,0.22680031773191842
SHB,0.4626199867498515
ALDH1A1,-0.48482870865750444
ANXA1,-0.22748658650145204
PSAT1,0.13894354808718126
CTSL,1.674142649636494
CKS2,0.14253605983950945
CTNNAL1,0.4519025074177214
TXN,-0.052354993032467184
PTGR1,-0.3160536159900826
PAPPA,0.32387943170383626
RABEPK,0.27985261252190374
PPP2R4,-0.2740297402246106
PTGES,1.9435063198209213
C9orf78,0.17975241436913666
SDCCAG3,0.2256443535449225
NPDC1,-0.1545381693815379
TUBB4B,-0.1509046345539989
RASSF7,-0.46668368995476417
TALDO1,-0.14785236964559376
CTSD,-0.26536001786743796
PHLDA2,1.2817612030842103
TMEM9B,0.23204963305724668
ADM,-1.2888465015160173
EIF4G2,-0.28508169545269696
RRAS2,-0.3027727410528126
LDHA,0.2027340944495788
BDNF,0.5661212770859873
CD59,0.6130308632501362
APIP,0.28222597307903385
CD44,0.9640874236030107
MDK,-0.25512512883348915
RTN4RL2,-0.8567722114048232
FADS2,-0.7216019571030504
AHNAK,-0.060394571535965634
B3GAT3,0.31666460597664814
SLC3A2,-0.4722434908622523
PLA2G16,-0.25290055543802514
RTN3,-0.3506898170147197
TRPT1,0.38847948835519247
NUDT22,0.5547202761068878
RP11-783K16.5,0.4720435644559207
ESRRA,0.36574271412821074
NEAT1,-0.23214766517585597
FAM89B,0.3159771187531794
CCDC85B,0.07927438334588027
FOSL1,0.6342047099534148
RAB1B,0.30672258232207333
ZDHHC24,0.29698055541154716
ALDH3B1,-0.4750031189142138
GAL,0.5427520020739852
MYEOV,0.43332048252720284
DHCR7,-0.44239997087789756
UCP2,-0.9482413253416304
CCDC90B,0.14141671776596876
PRSS23,-0.4872750947761873
CTSC,0.30208341342204104
CHORDC1,-0.23614075296465142
DDX10,1.969383341121161
RDX,-0.18805037776950553
IL18,-0.48827786968813663
NNMT,0.31249524733101186
HSPA8,-0.09986253772995694
GRAMD1B,0.3783394107227384
IDI1,-0.39800356877289045
AKR1C2,-1.3381310813262155
AKR1C1,-0.6711007132674811
AKR1C3,-1.2567440093802786
NET1,0.2990423854601297
PFKFB3,-0.7062818805450917
RP11-554I8.2,-0.21257011821926788
FAM107B,0.7341109656966073
VIM,0.2880194966259068
HACD1,-0.34687696272274565
CASC10,-0.35772081994566407
DNAJC1,0.19027846735106443
COMMD3,0.14271058935946218
KIF5B,0.14896732292652903
ITGB1,0.03145235031413124
ANXA8L1,-0.6038250040396713
CH17-360D5.2,-0.7684205506712719
DKK1,0.6412305411722178
BICC1,-0.5880176848274234
SRGN,0.5925019936187222
PSAP,-0.17644826528925986
DDIT4,0.14749992385648972
PLAU,0.454600271824875
KCNMA1,1.2929305963732676
TSPAN14,0.9778502232145164
PDLIM1,-0.19290960849004993
AVPI1,-0.23581435129638453
HPS1,-0.29987825011960306
ABCC2,-0.35024179502987757
SCD,-0.6530299659262859
OBFC1,0.728414015380184
GSTO1,0.32796198660030945
CTBP2,0.38334018738380043
MKI67,-0.2760305260247551
SPSB2,-0.2595377834345992
LRRC23,-0.21197736755713334
GPRC5A,0.7611868113525482
MGST1,-0.13115125703415245
LDHB,-0.062167533661546426
KRAS,-0.26525934065625023
PPFIBP1,0.590698047458134
CCDC91,0.31875362547669894
FAM60A,0.3070249938294738
YAF2,-0.24905834831387932
AMIGO2,-0.40459668282204936
SLC48A1,-0.39574522932092976
TUBA1B,-0.31113937182141915
TUBA1C,-0.14832603751584558
SPATS2,0.6529740073827272
KRT7,-0.12467794437365055
KRT8,-0.1369854729096522
KRT18,0.2553612704387839
IGFBP6,0.356949382087195
MYL6,-0.27224147274937976
CS,-0.2867300215988206
DDIT3,-0.2189796392490828
SRGAP1,-0.24055784464187838
HMGA2,1.1814456586811684
KRR1,0.30448157197610876
PHLDA1,1.0887740231067269
BTG1,0.28777035668542567
NUDT4,0.2613177589188235
SLC25A3,-0.09266241091766066
TDG,-0.3159601226932373
TXNRD1,-0.3707016209523919
C12orf75,-0.49138498485204934
CORO1C,-0.2821868050230838
ALKBH2,0.3448748491942877
MAPKAPK5-AS1,0.30799876854043
TESC,-0.035451901252805465
PXN-AS1,-0.3571322601717894
PXN,0.46407338819812977
DYNLL1,-0.07328001899405931
CLIP1,-0.4798577990663249
SCARB1,-0.5229539096159735
UBC,-0.3168101673523673
BRI3BP,-0.28254001271931334
PXMP2,-0.29287769665833097
TSC22D1,1.901829393363147
PCDH9,-1.0123478567368773
MZT1,0.1534146830743636
SUPT16H,-0.2065092767070578
AJUBA,-0.7175256083276639
PSME1,-0.4098808009912256
PSME2,-0.23811438548105945
GPX2,-1.4739807175191426
ATP6V1D,0.28096129148461435
ZFP36L1,0.3193049371124189
RBM25,-0.28849883578685326
NPC2,-0.38583602872122746
IFI27L2,0.3543161630279239
MEG3,0.425888042651791
DYNC1H1,0.5635892819686934
HSP90AA1,-0.08768278924635876
CINP,0.20144801192863918
TNFAIP2,-0.8796894563562162
RP11-680F8.1,-0.5762222451479989
TJP1,-0.45687872900879745
AVEN,0.28876821685075305
CHP1,-0.7203507964814474
NUSAP1,-0.34712268491603765
GABPB1-AS1,-0.1735063405295392
ANXA2,-0.1182074441132318
TPM1,-0.4581979029084147
LACTB,-0.7819083146276032
RPS27L,-0.16486101058011973
CA12,-0.698252446552892
HACD3,-0.20206431228572116
PAQR5,0.7022986939350937
PKM,0.20198512131744487
UBE2Q2,-0.33587190858948923
FBXO22,0.24262623073584733
PSMA4,-0.08981650099663925
MESDC2,0.26054703458106737
FAM103A1,0.1628458176075537
NMB,0.6330304108689665
MRPL46,0.22907373611497536
ISG20,0.6336647315168423
MFGE8,-0.875315574845917
MESP1,0.9276149165271503
METRN,-0.5335159448088106
HAGH,0.20778763425471047
SNHG19,-0.22432877024224296
TNFRSF12A,0.44006234840549024
UBALD1,0.26142976294001685
EEF2KMT,0.35493266036599297
RMI2,-0.17394635160688518
C16orf45,0.4754183538898357
FOPNL,-0.24001278126748826
ARL6IP1,-0.48601683323755074
NSMCE1,0.36600511527650803
NUPR1,-2.119889041634258
PYCARD,-0.3154706099804064
VPS35,-0.2760143089295057
MT2A,1.1763122637441836
MT1A,0.9289720538971299
MT1X,0.5425052911236369
CMTM3,0.37280995928137245
VPS4A,0.41052282401720563
CYB5B,0.4433294887085432
NQO1,0.28531810433591787
PSMD7,-0.19347626733239812
OSGIN1,-0.69226603715513
C16orf74,-0.4041803455639222
SLC7A5,-0.9436336100440177
FAM101B,-0.5406378335826962
PSMB6,0.054482710903986174
PFN1,0.021601142533975822
KIF1C,-0.5114001553818527
ACADVL,0.32702090615382234
EIF5A,0.09911507375546695
POLR2A,0.30944721086260124
EIF4A1,0.14046177774281018
CHD3,-0.3550393102016229
UBB,0.14860378631311533
ALDH3A1,0.9678460427602144
MAP2K3,0.29427831221303447
TLCD1,-0.18672262827771682
TMEM98,-0.25714082283458034
PSMB3,0.1218115375985135
IGFBP4,0.6136003486174545
TMEM99,0.38476352229330063
EIF1,0.11475020950752673
STAT3,-0.6932187320206135
PTRF,-0.654181898051582
MLX,0.34741670277891906
BRCA1,-0.4151517050442601
ETV4,0.9143128832190485
G6PC3,0.3315903202987323
UBTF,-0.5277602884567497
C1QL1,-0.586437675905935
NMT1,-0.27973573904130766
PLCD3,-0.35733911849901007
MRPL10,0.288613050709042
HOXB8,1.0987905223254935
ITGA3,0.8931695376596385
MMD,-0.20968736837621593
DDX42,-0.27926462209218933
RP11-160O5.1,-0.5439622484985916
PRKCA,0.5059628132812418
C17orf58,0.2879624462365506
KPNA2,-0.37220489275928254
HN1,0.04608061970053092
MIF4GD,0.27149382701882807
UNK,-0.30180349433629755
UBALD2,0.3278881341885615
ACTG1,-0.2546043729698097
SLC16A3,0.4374102187474562
TUBB6,-0.4324065313641799
SOX12,-0.4026185931237339
RBCK1,0.008432291782835114
SMOX,1.4539820284977762
PRNP,0.52611334384694
PYGB,0.44261991505054693
ID1,-0.1453943394697855
BCL2L1,0.291009120979939
MAPRE1,-0.2840972056575238
E2F1,-0.30858780096341143
PROCR,-0.36354014048624816
MMP24-AS1,-0.3074644247409615
TGM2,1.405760948245863
TOP1,1.3611284484402668
PKIG,-0.23892220000998518
ZFAS1,0.21251136574524102
CEBPB,0.3051918196075751
CYP24A1,0.23548375739996488
PMEPA1,0.871071677325525
TCEA2,-0.26503879929904345
CDC34,0.3347983611045335
MISP,-0.36856862291940073
PLEKHJ1,-0.33893830143258463
NFIC,-0.5158601288283396
AP1M2,-1.3897706799231837
CALR,-0.28713701727059293
IER2,0.7761929723978517
DNAJB1,-0.23260792491131912
JUND,-0.7302776929449585
GDF15,0.5746871889129878
HOMER3,0.5434094639120178
LINC00662,0.3452684912082098
SPINT2,0.13223982110452373
PPP1R14A,0.23524116329374525
ACTN4,-0.27691338396645
PAK4,0.5575987384758246
PSMC4,0.34473473835954804
BLVRB,-0.24492746852583566
SHKBP1,0.5010867026986591
AXL,-0.059388508253979726
ERF,-0.3356857121516021
PLAUR,0.409906825867802
APOC1,-0.24752540707349943
CD3EAP,0.13487596381616354
VASP,0.4909377199648382
ARHGAP35,-0.3989141706709273
EMP3,0.43679264302582904
BAX,-0.1404641325875035
PIH1D1,0.26392229327367617
IRF3,0.24510874931381574
PTOV1,0.33738236610132377
NUP62,-0.2926302929729627
ETFB,0.36438142755559905
CACNG8,0.49662551306073976
TNNT1,0.5990729792371089
UBE2S,0.16445142350756067
RPS4Y1,-0.1137949659390945
EIF1AY,0.26681884649569815
HMOX1,-1.349874124153539
MYH9,-0.3845641677404686
TRIOBP,0.343275768372537
WNT7B,-0.8314785557314766
EVA1C,0.6628352989302269
SON,-0.24198943838421047
PDXK,-1.1329347866770572
MT-ND1,-0.13449012052545287
KRAS,-0.26525934065625023
