native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:1902644,tertiary alcohol metabolic process,1.7372866467315183e-06,22,15,4,21031,0.26666666666666666,0.18181818181818182,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0098869,cellular oxidant detoxification,6.6329179475301e-06,94,15,5,21031,0.3333333333333333,0.05319148936170213,"['TXNRD1', 'MGST1', 'GPX2', 'TXNRD2', 'GSTO1']",2
GO:1901661,quinone metabolic process,2.6361222719609137e-05,42,15,4,21031,0.26666666666666666,0.09523809523809523,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
KEGG:01100,Metabolic pathways,8.191129503102691e-05,1537,14,11,8484,0.7857142857142857,0.0071567989590110605,"['AKR1C2', 'QDPR', 'AKR1B10', 'BLVRB', 'AKR1C3', 'G6PC3', 'MGST1', 'AKR1C1', 'GPX2', 'HMOX1', 'GSTO1']",2
GO:0019748,secondary metabolic process,8.599644939678179e-05,56,15,4,21031,0.26666666666666666,0.07142857142857142,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0120254,olefinic compound metabolic process,9.961979730937134e-05,161,15,5,21031,0.3333333333333333,0.031055900621118012,"['AKR1C2', 'AKR1B10', 'EPHX1', 'AKR1C3', 'AKR1C1']",2
GO:0070887,cellular response to chemical stimulus,0.0001701019056037786,2683,15,11,21031,0.7333333333333333,0.004099888184867686,"['AKR1C2', 'TXNRD1', 'AKR1B10', 'EPHX1', 'AKR1C3', 'MGST1', 'AKR1C1', 'GPX2', 'HMOX1', 'TXNRD2', 'GSTO1']",2
KEGG:05204,Chemical carcinogenesis - DNA adducts,0.0001932549016702055,67,14,4,8484,0.2857142857142857,0.05970149253731343,"['AKR1C2', 'EPHX1', 'MGST1', 'GSTO1']",2
KEGG:05225,Hepatocellular carcinoma,0.00027027793525846424,166,14,5,8484,0.35714285714285715,0.030120481927710843,"['TXNRD1', 'MGST1', 'HMOX1', 'TXNRD2', 'GSTO1']",2
GO:0042448,progesterone metabolic process,0.00028343448441216305,17,15,3,21031,0.2,0.17647058823529413,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
KEGG:00980,Metabolism of xenobiotics by cytochrome P450,0.0002881929993186098,74,14,4,8484,0.2857142857142857,0.05405405405405406,"['EPHX1', 'MGST1', 'AKR1C1', 'GSTO1']",2
GO:1901657,glycosyl compound metabolic process,0.0004254138415203169,83,15,4,21031,0.26666666666666666,0.04819277108433735,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
KEGG:00790,Folate biosynthesis,0.0005895674559523108,27,14,3,8484,0.21428571428571427,0.1111111111111111,"['QDPR', 'AKR1B10', 'AKR1C3']",2
GO:0016488,farnesol catabolic process,0.0006783003773181503,2,15,2,21031,0.13333333333333333,1.0,"['AKR1B10', 'AKR1C3']",2
GO:0016107,sesquiterpenoid catabolic process,0.0006783003773181503,2,15,2,21031,0.13333333333333333,1.0,"['AKR1B10', 'AKR1C3']",2
GO:0016487,farnesol metabolic process,0.0006783003773181503,2,15,2,21031,0.13333333333333333,1.0,"['AKR1B10', 'AKR1C3']",2
GO:0034308,primary alcohol metabolic process,0.0011389923431482823,106,15,4,21031,0.26666666666666666,0.03773584905660377,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0044281,small molecule metabolic process,0.001140906211862403,1813,15,9,21031,0.6,0.004964147821290678,"['AKR1C2', 'QDPR', 'AKR1B10', 'GLRX', 'EPHX1', 'AKR1C3', 'G6PC3', 'AKR1C1', 'GSTO1']",2
GO:0033559,unsaturated fatty acid metabolic process,0.001370281938082209,111,15,4,21031,0.26666666666666666,0.036036036036036036,"['AKR1C2', 'EPHX1', 'AKR1C3', 'AKR1C1']",2
GO:0006690,icosanoid metabolic process,0.0018724056029783985,120,15,4,21031,0.26666666666666666,0.03333333333333333,"['AKR1C2', 'EPHX1', 'AKR1C3', 'AKR1C1']",2
GO:0006714,sesquiterpenoid metabolic process,0.002034062489612438,3,15,2,21031,0.13333333333333333,0.6666666666666666,"['AKR1B10', 'AKR1C3']",2
GO:0071398,cellular response to fatty acid,0.0027071117801482705,35,15,3,21031,0.2,0.08571428571428572,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0008207,C21-steroid hormone metabolic process,0.0034847785201959935,38,15,3,21031,0.2,0.07894736842105263,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0016095,polyprenol catabolic process,0.0040664484124199604,4,15,2,21031,0.13333333333333333,0.5,"['AKR1B10', 'AKR1C3']",2
KEGG:00480,Glutathione metabolism,0.005431626992962054,56,14,3,8484,0.21428571428571427,0.05357142857142857,"['MGST1', 'GPX2', 'GSTO1']",2
GO:0006066,alcohol metabolic process,0.006167808513306676,371,15,5,21031,0.3333333333333333,0.013477088948787063,"['AKR1C2', 'QDPR', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0071798,response to prostaglandin D,0.006774620938656217,5,15,2,21031,0.13333333333333333,0.4,"['AKR1C2', 'AKR1C3']",2
GO:0071799,cellular response to prostaglandin D stimulus,0.006774620938656217,5,15,2,21031,0.13333333333333333,0.4,"['AKR1C2', 'AKR1C3']",2
GO:0006693,prostaglandin metabolic process,0.0071141728847032,48,15,3,21031,0.2,0.0625,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
KEGG:00140,Steroid hormone biosynthesis,0.007367466547695966,62,14,3,8484,0.21428571428571427,0.04838709677419355,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0006692,prostanoid metabolic process,0.007574895862218203,49,15,3,21031,0.2,0.061224489795918366,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
GO:0006979,response to oxidative stress,0.008166859318964173,393,15,5,21031,0.3333333333333333,0.01272264631043257,"['TXNRD1', 'MGST1', 'GPX2', 'HMOX1', 'TXNRD2']",2
GO:0042221,response to chemical,0.009493424014014913,3957,15,11,21031,0.7333333333333333,0.0027798837503158957,"['AKR1C2', 'TXNRD1', 'AKR1B10', 'EPHX1', 'AKR1C3', 'MGST1', 'AKR1C1', 'GPX2', 'HMOX1', 'TXNRD2', 'GSTO1']",2
GO:0070542,response to fatty acid,0.011988891455371773,57,15,3,21031,0.2,0.05263157894736842,"['AKR1C2', 'AKR1C3', 'AKR1C1']",2
KEGG:00450,Selenocompound metabolism,0.01727098905503729,16,14,2,8484,0.14285714285714285,0.125,"['TXNRD1', 'TXNRD2']",2
GO:0016115,terpenoid catabolic process,0.018945496817261057,8,15,2,21031,0.13333333333333333,0.25,"['AKR1B10', 'AKR1C3']",2
GO:0042180,cellular ketone metabolic process,0.02189187492582211,223,15,4,21031,0.26666666666666666,0.017937219730941704,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0042445,hormone metabolic process,0.03018424551679265,242,15,4,21031,0.26666666666666666,0.01652892561983471,"['AKR1C2', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0019752,carboxylic acid metabolic process,0.030778672270144546,899,15,6,21031,0.4,0.006674082313681869,"['AKR1C2', 'QDPR', 'EPHX1', 'AKR1C3', 'AKR1C1', 'GSTO1']",2
GO:0043436,oxoacid metabolic process,0.035302675197261754,921,15,6,21031,0.4,0.006514657980456026,"['AKR1C2', 'QDPR', 'EPHX1', 'AKR1C3', 'AKR1C1', 'GSTO1']",2
GO:0006082,organic acid metabolic process,0.036625843717642194,927,15,6,21031,0.4,0.006472491909385114,"['AKR1C2', 'QDPR', 'EPHX1', 'AKR1C3', 'AKR1C1', 'GSTO1']",2
GO:0046149,pigment catabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['BLVRB', 'HMOX1']",2
GO:0008300,isoprenoid catabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['AKR1B10', 'AKR1C3']",2
GO:0042167,heme catabolic process,0.037168381434974675,11,15,2,21031,0.13333333333333333,0.18181818181818182,"['BLVRB', 'HMOX1']",2
GO:0001523,retinoid metabolic process,0.03723004402158545,83,15,3,21031,0.2,0.03614457831325301,"['AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0016101,diterpenoid metabolic process,0.04436971747578637,88,15,3,21031,0.2,0.03409090909090909,"['AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:1901615,organic hydroxy compound metabolic process,0.0483850909545959,568,15,5,21031,0.3333333333333333,0.008802816901408451,"['AKR1C2', 'QDPR', 'AKR1B10', 'AKR1C3', 'AKR1C1']",2
GO:0030392,fructosamine catabolic process,0.049530058802114973,1,2,1,21031,0.5,1.0,['ALDH1A1'],3
GO:0032595,B cell receptor transport within lipid bilayer,0.049530058802114973,1,2,1,21031,0.5,1.0,['CD24'],3
GO:0032597,B cell receptor transport into membrane raft,0.049530058802114973,1,2,1,21031,0.5,1.0,['CD24'],3
GO:0032599,protein transport out of membrane raft,0.049530058802114973,1,2,1,21031,0.5,1.0,['CD24'],3
GO:0032600,chemokine receptor transport out of membrane raft,0.049530058802114973,1,2,1,21031,0.5,1.0,['CD24'],3
GO:0032913,negative regulation of transforming growth factor beta3 production,0.049530058802114973,1,2,1,21031,0.5,1.0,['CD24'],3
GO:0033606,chemokine receptor transport within lipid bilayer,0.049530058802114973,1,2,1,21031,0.5,1.0,['CD24'],3
KEGG:00360,Phenylalanine metabolism,8.822045940629566e-05,16,2,2,8484,1.0,0.125,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00340,Histidine metabolism,0.000169824384357119,22,2,2,8484,1.0,0.09090909090909091,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00410,beta-Alanine metabolism,0.0003418542801993955,31,2,2,8484,1.0,0.06451612903225806,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00350,Tyrosine metabolism,0.0004631574118830517,36,2,2,8484,1.0,0.05555555555555555,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00010,Glycolysis / Gluconeogenesis,0.0016254619645609948,67,2,2,8484,1.0,0.029850746268656716,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00982,Drug metabolism - cytochrome P450,0.0016747183877295119,68,2,2,8484,1.0,0.029411764705882353,"['ALDH3A1', 'ALDH3B1']",4
KEGG:00980,Metabolism of xenobiotics by cytochrome P450,0.001985695507136707,74,2,2,8484,1.0,0.02702702702702703,"['ALDH3A1', 'ALDH3B1']",4
GO:0006081,cellular aldehyde metabolic process,0.006712347483877537,76,2,2,21031,1.0,0.02631578947368421,"['ALDH3A1', 'ALDH3B1']",4
KEGG:01040,Biosynthesis of unsaturated fatty acids,1.0816698403626006e-11,27,5,5,8484,1.0,0.18518518518518517,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
KEGG:01212,Fatty acid metabolism,5.610140317851224e-10,57,5,5,8484,1.0,0.08771929824561403,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0006633,fatty acid biosynthetic process,1.1960031948317536e-07,158,6,5,21031,0.8333333333333334,0.03164556962025317,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0072330,monocarboxylic acid biosynthetic process,5.933636834286086e-07,217,6,5,21031,0.8333333333333334,0.02304147465437788,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0042761,very long-chain fatty acid biosynthetic process,3.291142251377095e-06,13,6,3,21031,0.5,0.23076923076923078,"['HACD3', 'HACD1', 'TECR']",5
GO:0030497,fatty acid elongation,4.18827816864939e-06,14,6,3,21031,0.5,0.21428571428571427,"['HACD3', 'HACD1', 'TECR']",5
GO:0046394,carboxylic acid biosynthetic process,4.452180039723317e-06,324,6,5,21031,0.8333333333333334,0.015432098765432098,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0016053,organic acid biosynthetic process,4.662923037389391e-06,327,6,5,21031,0.8333333333333334,0.01529051987767584,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0006631,fatty acid metabolic process,1.2331371631507697e-05,397,6,5,21031,0.8333333333333334,0.012594458438287154,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
KEGG:00062,Fatty acid elongation,1.4033085059572864e-05,27,5,3,8484,0.6,0.1111111111111111,"['HACD3', 'HACD1', 'TECR']",5
GO:0000038,very long-chain fatty acid metabolic process,7.513931608153252e-05,35,6,3,21031,0.5,0.08571428571428572,"['HACD3', 'HACD1', 'TECR']",5
GO:0044283,small molecule biosynthetic process,9.096425484136213e-05,592,6,5,21031,0.8333333333333334,0.008445945945945946,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0032787,monocarboxylic acid metabolic process,0.0001231109268990929,629,6,5,21031,0.8333333333333334,0.00794912559618442,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0008610,lipid biosynthetic process,0.0002534645687476473,727,6,5,21031,0.8333333333333334,0.0068775790921595595,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0019752,carboxylic acid metabolic process,0.0007296798425054594,899,6,5,21031,0.8333333333333334,0.0055617352614015575,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0043436,oxoacid metabolic process,0.0008229151415812166,921,6,5,21031,0.8333333333333334,0.0054288816503800215,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0006082,organic acid metabolic process,0.0008499218884923367,927,6,5,21031,0.8333333333333334,0.005393743257820928,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0044255,cellular lipid metabolic process,0.0012699296124304995,1005,6,5,21031,0.8333333333333334,0.004975124378109453,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0006629,lipid metabolic process,0.006297567739264297,1388,6,5,21031,0.8333333333333334,0.0036023054755043226,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0006665,sphingolipid metabolic process,0.007876764813699302,162,6,3,21031,0.5,0.018518518518518517,"['HACD3', 'HACD1', 'TECR']",5
KEGG:01100,Metabolic pathways,0.00951523458339926,1537,5,5,8484,1.0,0.0032530904359141183,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,0.01033388696773062,19,6,2,21031,0.3333333333333333,0.10526315789473684,"['HACD1', 'TECR']",5
GO:0006643,membrane lipid metabolic process,0.016658586333924755,208,6,3,21031,0.5,0.014423076923076924,"['HACD3', 'HACD1', 'TECR']",5
GO:0035336,long-chain fatty-acyl-CoA metabolic process,0.018115831307204674,25,6,2,21031,0.3333333333333333,0.08,"['HACD1', 'TECR']",5
GO:0046949,fatty-acyl-CoA biosynthetic process,0.02119014490200181,27,6,2,21031,0.3333333333333333,0.07407407407407407,"['HACD1', 'TECR']",5
GO:0044281,small molecule metabolic process,0.02355808788447975,1813,6,5,21031,0.8333333333333334,0.0027578599007170436,"['HACD3', 'FADS2', 'SCD', 'HACD1', 'TECR']",5
KEGG:03320,PPAR signaling pathway,0.03715527218842553,75,5,2,8484,0.4,0.02666666666666667,"['FADS2', 'SCD']",5
GO:0035337,fatty-acyl-CoA metabolic process,0.047011594970719,40,6,2,21031,0.3333333333333333,0.05,"['HACD1', 'TECR']",5
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",0.003002892295418898,51,2,2,21031,1.0,0.0392156862745098,"['MT-ND6', 'NDUFA5']",6
GO:0032981,mitochondrial respiratory chain complex I assembly,0.004599724433688726,63,2,2,21031,1.0,0.031746031746031744,"['MT-ND6', 'NDUFA5']",6
GO:0010257,NADH dehydrogenase complex assembly,0.004599724433688726,63,2,2,21031,1.0,0.031746031746031744,"['MT-ND6', 'NDUFA5']",6
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,0.005051924685234144,66,2,2,21031,1.0,0.030303030303030304,"['MT-ND6', 'NDUFA5']",6
KEGG:00190,Oxidative phosphorylation,0.006551104281412499,134,2,2,8484,1.0,0.014925373134328358,"['MT-ND6', 'NDUFA5']",6
GO:0015986,proton motive force-driven ATP synthesis,0.006891343416780935,77,2,2,21031,1.0,0.025974025974025976,"['MT-ND6', 'NDUFA5']",6
KEGG:04723,Retrograde endocannabinoid signaling,0.00799718464518069,148,2,2,8484,1.0,0.013513513513513514,"['MT-ND6', 'NDUFA5']",6
GO:0019646,aerobic electron transport chain,0.009858907567547814,92,2,2,21031,1.0,0.021739130434782608,"['MT-ND6', 'NDUFA5']",6
GO:0042775,mitochondrial ATP synthesis coupled electron transport,0.011658287735155714,100,2,2,21031,1.0,0.02,"['MT-ND6', 'NDUFA5']",6
GO:0042773,ATP synthesis coupled electron transport,0.011658287735155714,100,2,2,21031,1.0,0.02,"['MT-ND6', 'NDUFA5']",6
GO:0006754,ATP biosynthetic process,0.01213168487349233,102,2,2,21031,1.0,0.0196078431372549,"['MT-ND6', 'NDUFA5']",6
GO:0033108,mitochondrial respiratory chain complex assembly,0.012614502850402836,104,2,2,21031,1.0,0.019230769230769232,"['MT-ND6', 'NDUFA5']",6
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,0.014903766623851582,113,2,2,21031,1.0,0.017699115044247787,"['MT-ND6', 'NDUFA5']",6
KEGG:05415,Diabetic cardiomyopathy,0.014924696220060056,202,2,2,8484,1.0,0.009900990099009901,"['MT-ND6', 'NDUFA5']",6
GO:0009145,purine nucleoside triphosphate biosynthetic process,0.015169905313563228,114,2,2,21031,1.0,0.017543859649122806,"['MT-ND6', 'NDUFA5']",6
GO:0009201,ribonucleoside triphosphate biosynthetic process,0.016535926906773375,119,2,2,21031,1.0,0.01680672268907563,"['MT-ND6', 'NDUFA5']",6
GO:0022904,respiratory electron transport chain,0.017383802378421107,122,2,2,21031,1.0,0.01639344262295082,"['MT-ND6', 'NDUFA5']",6
KEGG:05208,Chemical carcinogenesis - reactive oxygen species,0.017871994734725373,221,2,2,8484,1.0,0.00904977375565611,"['MT-ND6', 'NDUFA5']",6
GO:0009142,nucleoside triphosphate biosynthetic process,0.018844032357369894,127,2,2,21031,1.0,0.015748031496062992,"['MT-ND6', 'NDUFA5']",6
KEGG:04714,Thermogenesis,0.019699628585425833,232,2,2,8484,1.0,0.008620689655172414,"['MT-ND6', 'NDUFA5']",6
GO:0006119,oxidative phosphorylation,0.024588388677782975,145,2,2,21031,1.0,0.013793103448275862,"['MT-ND6', 'NDUFA5']",6
KEGG:05012,Parkinson disease,0.02571626391693513,265,2,2,8484,1.0,0.007547169811320755,"['MT-ND6', 'NDUFA5']",6
KEGG:05020,Prion disease,0.026896212561494375,271,2,2,8484,1.0,0.007380073800738007,"['MT-ND6', 'NDUFA5']",6
KEGG:05016,Huntington disease,0.03408250415063224,305,2,2,8484,1.0,0.006557377049180328,"['MT-ND6', 'NDUFA5']",6
GO:0022900,electron transport chain,0.03585806682176681,175,2,2,21031,1.0,0.011428571428571429,"['MT-ND6', 'NDUFA5']",6
GO:0009060,aerobic respiration,0.0450080562866315,196,2,2,21031,1.0,0.01020408163265306,"['MT-ND6', 'NDUFA5']",6
KEGG:05014,Amyotrophic lateral sclerosis,0.048302907036431995,363,2,2,8484,1.0,0.005509641873278237,"['MT-ND6', 'NDUFA5']",6
