native,name,p_value,term_size,query_size,intersection_size,effective_domain_size,precision,recall,intersections,group
GO:0098754,detoxification,3.304693475588718e-06,138,10,5,21031,0.5,0.036231884057971016,"['GPX2', 'TXNRD1', 'TXNRD2', 'GSTO1', 'NQO1']",3
GO:0006979,response to oxidative stress,9.62005602312859e-06,393,10,6,21031,0.6,0.015267175572519083,"['VKORC1L1', 'GPX2', 'TXNRD1', 'HMOX1', 'TXNRD2', 'NQO1']",3
KEGG:05225,Hepatocellular carcinoma,1.7264468134172004e-05,166,9,5,8484,0.5555555555555556,0.030120481927710843,"['TXNRD1', 'HMOX1', 'TXNRD2', 'GSTO1', 'NQO1']",3
KEGG:00450,Selenocompound metabolism,2.4819951088756953e-05,16,9,3,8484,0.3333333333333333,0.1875,"['SEPHS1', 'TXNRD1', 'TXNRD2']",3
GO:0009636,response to toxic substance,5.098148672593627e-05,238,10,5,21031,0.5,0.02100840336134454,"['GPX2', 'TXNRD1', 'TXNRD2', 'GSTO1', 'NQO1']",3
GO:0045454,cell redox homeostasis,0.0010477225762801808,42,10,3,21031,0.3,0.07142857142857142,"['TXNRD1', 'TXNRD2', 'NQO1']",3
KEGG:00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0029595255318121405,11,9,2,8484,0.2222222222222222,0.18181818181818182,"['VKORC1L1', 'NQO1']",3
KEGG:05200,Pathways in cancer,0.005014308945072138,527,9,5,8484,0.5555555555555556,0.009487666034155597,"['TXNRD1', 'HMOX1', 'TXNRD2', 'GSTO1', 'NQO1']",3
KEGG:01100,Metabolic pathways,0.008743988630352386,1537,9,7,8484,0.7777777777777778,0.004554326610279766,"['VKORC1L1', 'BLVRB', 'SEPHS1', 'GPX2', 'HMOX1', 'GSTO1', 'NQO1']",3
GO:0042167,heme catabolic process,0.013293375462532278,11,10,2,21031,0.2,0.18181818181818182,"['BLVRB', 'HMOX1']",3
GO:0046149,pigment catabolic process,0.013293375462532278,11,10,2,21031,0.2,0.18181818181818182,"['BLVRB', 'HMOX1']",3
GO:0042373,vitamin K metabolic process,0.015948004684304053,12,10,2,21031,0.2,0.16666666666666666,"['VKORC1L1', 'NQO1']",3
KEGG:05418,Fluid shear stress and atherosclerosis,0.01779745849241921,138,9,3,8484,0.3333333333333333,0.021739130434782608,"['HMOX1', 'GSTO1', 'NQO1']",3
GO:0033015,tetrapyrrole catabolic process,0.0188428616100455,13,10,2,21031,0.2,0.15384615384615385,"['BLVRB', 'HMOX1']",3
GO:0006787,porphyrin-containing compound catabolic process,0.0188428616100455,13,10,2,21031,0.2,0.15384615384615385,"['BLVRB', 'HMOX1']",3
GO:0006766,vitamin metabolic process,0.020440144174773047,112,10,3,21031,0.3,0.026785714285714284,"['VKORC1L1', 'GSTO1', 'NQO1']",3
GO:0019725,cellular homeostasis,0.024191184765177492,831,10,5,21031,0.5,0.006016847172081829,"['TXNRD1', 'HMOX1', 'TXNRD2', 'GSTO1', 'NQO1']",3
GO:0071243,cellular response to arsenic-containing substance,0.03691414927684895,18,10,2,21031,0.2,0.1111111111111111,"['HMOX1', 'GSTO1']",3
KEGG:00860,Porphyrin metabolism,0.04774141377296949,43,9,2,8484,0.2222222222222222,0.046511627906976744,"['BLVRB', 'HMOX1']",3
KEGG:01040,Biosynthesis of unsaturated fatty acids,1.423237428569917e-06,27,3,3,8484,1.0,0.1111111111111111,"['SCD', 'HACD1', 'FADS2']",4
KEGG:01212,Fatty acid metabolism,1.4237240054685747e-05,57,3,3,8484,1.0,0.05263157894736842,"['SCD', 'HACD1', 'FADS2']",4
GO:0006633,fatty acid biosynthetic process,0.0011033788699932835,158,4,3,21031,0.75,0.0189873417721519,"['SCD', 'HACD1', 'FADS2']",4
GO:0072330,monocarboxylic acid biosynthetic process,0.002867314387752644,217,4,3,21031,0.75,0.013824884792626729,"['SCD', 'HACD1', 'FADS2']",4
GO:0046394,carboxylic acid biosynthetic process,0.009551099958280343,324,4,3,21031,0.75,0.009259259259259259,"['SCD', 'HACD1', 'FADS2']",4
GO:0016053,organic acid biosynthetic process,0.009818647968657406,327,4,3,21031,0.75,0.009174311926605505,"['SCD', 'HACD1', 'FADS2']",4
KEGG:03320,PPAR signaling pathway,0.011387115870805984,75,3,2,8484,0.6666666666666666,0.02666666666666667,"['SCD', 'FADS2']",4
GO:0006631,fatty acid metabolic process,0.017554457361485972,397,4,3,21031,0.75,0.007556675062972292,"['SCD', 'HACD1', 'FADS2']",4
GO:0006636,unsaturated fatty acid biosynthetic process,0.02034381476496043,48,4,2,21031,0.5,0.041666666666666664,"['SCD', 'FADS2']",4
